time,model,latency,jitter,energy_consumption,migration_performed,migration_success,migration_mode,cpu_utilization,ram_utilization,overloaded_nodes,predicted_overloads,migrations,cumulative_energy,smooth_latency,smooth_jitter,smooth_energy
0,hybrid,72.01014780339571,69.01014780339571,0.13043053587975306,True,True,reactive,0.7746793384346917,0.6197434707477534,3,0,1,0.13043053587975306,72.01014780339571,69.01014780339571,0.13043053587975306
1,hybrid,71.82317319602805,68.82317319602805,0.1285809548922624,True,True,reactive,0.7761917198986439,0.6209533759189152,3,1,2,0.25901149077201546,71.91666049971188,68.91666049971188,0.12950574538600773
2,hybrid,71.13044832038852,68.13044832038852,0.12172048394457403,True,True,reactive,0.7812000555516547,0.6249600444413238,3,3,3,0.3807319747165895,71.65458977327076,68.65458977327076,0.12691065823886316
3,hybrid,69.93378752532281,66.93378752532281,0.11000834108944822,True,True,reactive,0.8002849377165029,0.6402279501732023,3,4,4,0.4907403158060377,71.22438921128378,68.22438921128378,0.12268507895150943
4,hybrid,68.21662425373356,65.21662425373356,0.09283312190102583,True,True,reactive,0.8000159522767682,0.6400127618214146,3,4,5,0.5835734377070636,70.62283621977373,67.62283621977373,0.11671468754141272
5,hybrid,3.0,0.0,0.0107203809907939,False,False,,0.8040285743095426,0.6432228594476341,3,4,5,0.5942938186978575,56.82080665909459,53.82080665909459,0.09277265656362088
6,hybrid,3.0,0.0,0.010672525373171128,False,False,,0.8004394029878347,0.6403515223902678,3,4,5,0.6049663440710286,43.05617201988898,40.05617201988898,0.06919097065980262
7,hybrid,75.6236369567434,72.6236369567434,0.1670151145232651,True,True,reactive,0.8084058716873386,0.6467246973498709,4,4,6,0.7719814585942937,43.954809747159956,40.954809747159956,0.07824989677554084
8,hybrid,73.6777963494796,70.6777963494796,0.14741692942581197,True,True,reactive,0.7979224448261916,0.6383379558609533,4,4,7,0.9193983880201057,44.70361151199131,41.70361151199131,0.08573161444281359
9,hybrid,73.55053121185648,70.55053121185648,0.1464584833972098,True,True,reactive,0.8214878458983741,0.6571902767186993,4,4,8,1.0658568714173153,45.77039290361589,42.77039290361589,0.09645668674205038
10,hybrid,73.5560976124592,70.5560976124592,0.14629665806821263,True,True,reactive,0.8051761457715456,0.6441409166172365,3,4,9,1.212153529485528,59.881612426107736,56.881612426107736,0.12357194215753413
11,hybrid,70.993179634552,67.993179634552,0.12059638204354396,True,True,reactive,0.799843927351787,0.6398751418814297,4,4,10,1.332749911529072,73.48024835301814,70.48024835301814,0.1455567134916087
12,hybrid,3.0,0.0,0.010971646386657208,False,False,,0.8228734789992906,0.6582987831994326,4,4,10,1.3437215579157291,58.95552096166946,55.95552096166946,0.11434801986428711
13,hybrid,3.0,0.0,0.010777150698115932,False,False,,0.8082863023586949,0.646629041886956,3,4,10,1.3544987086138451,44.81996169177354,41.81996169177354,0.08702006411874791
14,hybrid,3.0,0.0,0.010831273912435805,False,False,,0.8123455434326854,0.6498764347461483,3,4,10,1.365329982526281,30.709855449402244,27.709855449402244,0.059894622221793106
15,hybrid,3.0,0.0,0.010888234926055895,False,False,,0.8166176194541922,0.6532940955633538,4,4,10,1.376218217452337,16.5986359269104,13.5986359269104,0.03281293759336176
16,hybrid,3.0,0.0,0.0108856335619818,False,False,,0.816422517148635,0.653138013718908,3,4,10,1.3871038510143188,3.0,0.0,0.010870787897049327
17,hybrid,3.0,0.0,0.010609999274112577,False,False,,0.7957499455584433,0.6365999564467546,3,4,10,1.3977138502884314,3.0,0.0,0.0107984584745404
18,hybrid,3.0,0.0,0.01070674912683598,False,False,,0.8030061845126986,0.6424049476101589,3,4,10,1.4084205994152674,3.0,0.0,0.010784378160284411
19,hybrid,3.0,0.0,0.010444214243948029,False,False,,0.7833160682961021,0.6266528546368817,3,4,10,1.4188648136592155,3.0,0.0,0.010706966226586855
20,hybrid,36.67105383421103,33.67105383421103,0.06399337640688088,True,True,proactive,0.7968709299894489,0.6374967439915591,3,3,11,1.4828581900660964,9.734210766842207,6.734210766842206,0.02132799452275185
21,hybrid,39.301184302291915,36.301184302291915,0.08506671750652475,True,True,proactive,0.7992932316142074,0.639434585291366,3,3,12,1.5679249075726212,16.994447627300588,13.994447627300588,0.03616421131166044
22,hybrid,3.0,0.0,0.010827144360893383,False,False,,0.8120358270670038,0.6496286616536031,3,4,12,1.5787520519335145,16.994447627300588,13.994447627300588,0.036207640329016605
23,hybrid,3.0,0.0,0.01059981992669676,False,False,,0.794986494502257,0.6359891956018057,3,4,12,1.5893518718602113,16.994447627300588,13.994447627300588,0.03618625448898876
24,hybrid,41.858889988812166,38.858889988812166,0.10520612954927146,True,True,proactive,0.7751257229080615,0.6201005783264493,2,3,13,1.6945580014094828,24.766225625063022,21.766225625063022,0.05513863755005345
25,hybrid,3.0,0.0,0.01021057424504001,False,False,,0.7657930683780008,0.6126344547024006,3,3,13,1.7047685756545228,18.032014858220816,15.032014858220816,0.04438207711768527
26,hybrid,3.0,0.0,0.010396892175551307,False,False,,0.779766913166348,0.6238135305330785,2,4,13,1.715165467830074,10.771777997762433,7.771777997762433,0.02944811205149058
27,hybrid,37.28614362345484,34.28614362345484,0.06818465572652621,True,True,proactive,0.7421630054165618,0.5937304043332494,3,3,14,1.7833501235566003,17.629006722453404,14.629006722453402,0.040919614324617146
28,hybrid,77.77412777405134,74.77412777405134,0.18803326984712665,True,True,reactive,0.7718994079959977,0.6175195263967982,2,3,15,1.9713833934037268,32.58383227726367,29.583832277263667,0.07640630430870313
