time,model,latency,jitter,energy_consumption,migration_performed,migration_success,migration_mode,cpu_utilization,ram_utilization,overloaded_nodes,predicted_overloads,migrations,cumulative_energy,smooth_latency,smooth_jitter,smooth_energy
0,threshold,104.72098733813937,0.0,0.19859307858513445,True,True,reactive,0.7911404129453498,0.6329123303562798,3,0,1,0.19859307858513445,104.72098733813937,0.0,0.19859307858513445
1,threshold,101.17634259855657,3.544644739582793,0.1718047393168747,True,True,reactive,0.7789301896620221,0.6231441517296177,3,0,2,0.37039781790200915,102.94866496834797,1.7723223697913966,0.18519890895100458
2,threshold,100.885854678273,0.2904879202835673,0.17010862826974502,True,True,reactive,0.8078830909618451,0.6463064727694761,3,0,3,0.5405064461717541,102.26106153832298,1.2783775532887869,0.1801688153905847
3,threshold,100.65178174660228,0.23407293167072396,0.16831225880886844,True,True,reactive,0.8054337425610809,0.6443469940488648,3,0,4,0.7088187049806226,101.85874159039281,1.017301397884271,0.17720467624515565
4,threshold,91.70928924034897,8.942492506253316,0.10139350882967406,True,True,reactive,0.8144303716234105,0.6515442972987284,3,0,5,0.8102122138102966,99.82885112038403,2.60233961955808,0.1620424427620593
5,threshold,5.0,86.70928924034897,0.013537907216744548,False,False,reactive,0.8122744330046728,0.6498195464037383,4,0,5,0.8237501210270411,79.88465365275616,19.944197467627873,0.12503140848838137
6,threshold,5.0,0.0,0.013165679885948516,False,False,reactive,0.7899407931569109,0.6319526345255287,3,0,5,0.8369158009129897,60.649385133044845,19.235268519711315,0.09330359660219611
7,threshold,5.0,0.0,0.013509650363922501,False,False,reactive,0.81057902183535,0.6484632174682801,4,0,5,0.8504254512769122,41.472214197390244,19.1771709356546,0.061983801021031605
8,threshold,103.65879728491228,98.65879728491228,0.19067036679076538,True,True,reactive,0.7937632292353978,0.6350105833883183,3,0,6,1.0410958180676775,42.07361730505225,38.86211580630292,0.066455422617411
9,threshold,98.47685230289636,5.181944982015921,0.15206755540179595,True,True,reactive,0.8094697878043963,0.6475758302435171,4,0,7,1.1931633734694733,43.42712991756173,38.11000630145544,0.07659023193183537
10,threshold,5.0,93.47685230289636,0.013520903035717709,False,False,reactive,0.8112541821430626,0.6490033457144501,4,0,7,1.206684276505191,43.42712991756173,39.46351891396491,0.07658683109563001
11,threshold,98.43508665402143,93.43508665402143,0.15188590079184489,True,True,reactive,0.8173650532010446,0.6538920425608357,3,0,8,1.358570177297036,62.114147248366024,58.15053624476921,0.10433087527680929
