time,overloaded_nodes,predicted_overloads,migrations,cpu_utilization,ram_utilization,latency,jitter,energy_consumption,reactive_migrations,proactive_migrations
57,0,0,0,0.2655703256705334,0.1905703256705334,10.359991200064183,0.2348947550497309,559.34219540232,0,0
58,0,0,0,0.27170609324742834,0.19670609324742833,10.316415562573415,0.2673625764257112,563.023655948457,0,0
59,0,0,0,0.31927148408977934,0.26287620306506015,10.83297200727132,0.2667752609538966,591.5628904538676,0,0
60,0,0,0,0.29448130555370855,0.21948130555370854,10.617997871809518,0.25561545925775603,576.6887833322251,0,0
61,0,0,0,0.29754867547480535,0.22254867547480534,10.680443322369026,0.2497367249563898,578.5292052848832,0,0
62,0,0,0,0.33683924291738654,0.2618392429173866,10.886879572347192,0.22596089959738547,602.103545750432,0,0
63,0,0,0,0.2919483211769355,0.21694832117693552,10.597709927738233,0.22871008018089556,575.1689927061614,0,0
64,0,0,0,0.20372515898050483,0.13106903402904813,9.816494854521103,0.32405580730387834,522.2350953883029,0,0
65,0,0,0,0.251188092451136,0.1854699522834446,10.326779029833911,0.3269584855559485,550.7128554706816,0,0
66,0,0,0,0.2086618849175121,0.13732055448673663,9.892472862542359,0.34511143050395143,525.1971309505072,0,0
67,0,0,0,0.2840453926713596,0.20904539267135958,10.477307604296096,0.344429792707094,570.4272356028157,0,0
68,0,0,0,0.26764977931060546,0.19264977931060545,10.394997797428758,0.3423066930976104,560.5898675863633,0,0
69,0,0,0,0.25291795062660183,0.17791795062660182,10.29429996036497,0.31982627206747577,551.7507703759611,0,0
70,0,0,0,0.2532173051976733,0.18235211844465832,10.329023953962697,0.3116420350019132,551.9303831186039,0,0
71,0,0,0,0.27196053672444004,0.19696053672444006,10.44274090015723,0.29568611642642284,563.176322034664,0,0
72,0,0,0,0.2502218940618567,0.1815343353089171,10.277231706085209,0.23434086038592858,550.133136437114,0,0
73,0,0,0,0.2836640912802963,0.20866409128029628,10.542003298808067,0.22739805932051876,570.1984547681777,0,0
74,0,0,0,0.25606706695738823,0.18106706695738822,10.32298101687374,0.16707175875381639,553.6402401744328,0,0
75,0,0,0,0.2488900757198568,0.17564172002183692,10.316998019392429,0.16711628260453135,549.3340454319141,0,0
76,0,0,0,0.2887981945012603,0.2137981945012603,10.600626096607845,0.10599392601242219,573.2789167007562,0,0
77,0,0,0,0.2595186762409847,0.19047613436866057,10.39550295905483,0.1028068095704857,555.7112057445909,0,0
78,0,0,0,0.2694912776449,0.19449127764489996,10.330429151543672,0.10440836021301955,561.69476658694,0,0
79,0,0,0,0.29406531679867953,0.2190653167986795,10.58607083739225,0.11514938841678404,576.4391900792076,0,0
80,0,0,0,0.2778807692951054,0.20288076929510546,10.43516434482104,0.1116322756787837,566.7284615770633,0,0
81,0,0,0,0.23959784928948044,0.17709784928948047,10.10919872801957,0.14590802824255553,543.7587095736883,0,0
82,0,0,0,0.2717579527911925,0.19675795279119251,10.479327256793532,0.14262359484991477,563.0547716747155,0,0
83,0,0,0,0.24261199692520047,0.16761199692520046,10.180113472437544,0.15068711244670746,545.5671981551203,0,0
84,0,0,0,0.24800858754338012,0.18118220338643615,10.166794092849067,0.16293269735485902,548.805152526028,0,0
85,0,0,0,0.2696246361894536,0.1946246361894536,10.434984105263453,0.16366022862292312,561.7747817136722,0,0
86,0,0,0,0.27912057761884357,0.2041205776188436,10.457861634294128,0.1486135200803357,567.4723465713062,0,0
87,0,0,0,0.2783845591201568,0.20338455912015682,10.334232964068033,0.14818467692827755,567.0307354720942,0,0
88,0,0,0,0.2985147631447881,0.22351476314478808,10.66926845427388,0.17569700857940754,579.1088578868728,0,0
89,0,0,0,0.3061692590453622,0.23116925904536223,10.708139092770974,0.19264477285311973,583.7015554272173,0,0
90,0,0,0,0.29545189019631735,0.22045189019631728,10.654307248443198,0.2075681564825965,577.2711341177903,0,0
91,0,0,0,0.28373884295980933,0.20873884295980927,10.484824631031845,0.18021498551693008,570.2433057758856,0,0
92,0,0,0,0.3292511783508984,0.2542511783508984,10.92651699957639,0.22907147390939428,597.550707010539,0,0
93,0,0,0,0.3188757021405597,0.2438757021405597,10.776982155210954,0.21481840068948177,591.3254212843358,0,0
94,0,0,0,0.30417682057533585,0.22917682057533584,10.718847826706318,0.17322785609211483,582.5060923452015,0,0
95,0,0,0,0.329275662648597,0.2564457903682046,10.892347827232802,0.17950389025926597,597.5653975891582,0,0
96,0,0,0,0.34915378790606555,0.2759549516670318,11.033478776709574,0.19622021791155153,609.4922727436393,0,0
97,0,0,0,0.36044843320184905,0.2863503021718923,11.07121696962172,0.1747574634255319,616.2690599211094,0,0
98,0,0,0,0.3511245693790382,0.27612456937903823,11.044466588368348,0.18406664888014748,610.6747416274229,0,0
99,0,0,0,0.33335573424597703,0.258355734245977,10.900892260985378,0.18023223073594027,600.0134405475862,0,0
100,0,1,1,0.47943410593251345,0.3794341059325135,12.103899599310727,0.40589999603895127,687.6604635595081,0,1
101,0,1,1,0.4747789183619724,0.401151269154549,12.067734656285012,0.47815987896072853,684.8673510171834,0,1
102,0,1,1,0.4798861961975657,0.39804500371429336,12.458235989154657,0.6084524003918761,687.9317177185394,0,1
103,0,1,1,0.4991422695397592,0.3966103423250091,12.616053406180868,0.6926272233872222,699.4853617238555,0,1
104,0,1,1,0.5004282965898497,0.39561075984883254,12.730559838320358,0.73034600414448,700.2569779539099,0,1
105,1,1,0,0.5014554249143506,0.3982233801879723,12.715554563240683,0.7355454551883654,700.8732549486103,0,0
106,1,1,0,0.5057340819037875,0.4101568458243044,12.713368696439577,0.7159210117245383,703.4404491422725,0,0
107,1,1,0,0.5330514183217491,0.44920381643068386,12.940197919607503,0.6811548065992433,719.8308509930494,0,0
108,1,1,0,0.5153427003198349,0.4068994210648147,12.708128002698372,0.5647181085789016,709.2056201919008,0,0
109,1,1,0,0.5380007680265291,0.4423273640074982,12.914093764385234,0.28618274032154284,722.8004608159174,0,0
110,1,1,0,0.5570292120997592,0.4531056718544407,13.100229776500873,0.27023388883241034,734.2175272598555,0,0
111,1,1,0,0.5543953632717215,0.44457249076443456,13.046523675473228,0.19020950761851466,732.6372179630329,0,0
112,1,1,0,0.5670839264021257,0.47899360520602696,13.178389381810979,0.18561463883098048,740.2503558412755,0,0
113,1,1,0,0.5597716133329278,0.47597310927439296,13.10672871373284,0.17765826933123863,735.8629679997566,0,0
114,1,1,0,0.5802310104694561,0.49394877256239483,13.314943149743613,0.20173483575875556,748.1386062816737,0,0
115,1,1,0,0.5760553316656081,0.48837999775952745,13.289324557338333,0.20171643200610007,745.6331989993648,0,0
116,1,1,0,0.5468306929449683,0.4448882153935618,13.007701502203545,0.17256063020039042,728.098415766981,0,0
117,1,1,0,0.5361251745173168,0.4448458261198413,12.929379248928552,0.17334439554465733,721.6751047103901,0,0
118,1,1,0,0.5346729021752705,0.4516171403166275,12.972242952357515,0.13327989350184802,720.8037413051624,0,0
119,1,1,0,0.5681011136144188,0.4917249117348159,13.338460286570603,0.13922954804347187,740.8606681686513,0,0
120,1,1,0,0.5646293982523977,0.479840417471746,13.345930427829057,0.15308216316229953,738.7776389514386,0,0
121,0,0,0,0.5207310092975053,0.4519702980350009,12.975602464408377,0.15936305976149223,712.4386055785033,0,0
122,0,0,0,0.5326901672494043,0.44567730487505314,13.136363921383639,0.15900380880260612,719.6141003496425,0,0
123,0,0,0,0.5292335767163042,0.4567194664499739,13.174631007109003,0.15881652426564719,717.5401460297826,0,0
124,0,0,0,0.5510313650431422,0.46325364693339716,13.448694092976286,0.1768791597826512,730.6188190258853,0,0
125,0,0,0,0.5274746963376564,0.4393040396723641,13.268265979970446,0.17546848983819552,716.4848178025939,0,0
126,0,0,0,0.5144682802797564,0.46243562912021635,13.213202431188119,0.16834982578493238,708.6809681678538,0,0
127,0,0,0,0.5150413922283987,0.4469191405118571,13.277171981412227,0.14756673751989777,709.0248353370392,0,0
128,0,0,0,0.486244101206815,0.41185684338141876,13.055573222642277,0.13547749428584124,691.746460724089,0,0
129,0,0,0,0.5124928765486114,0.4235946284816848,13.318482116456073,0.1339040420945063,707.4957259291668,0,0
130,0,0,0,0.5129327288215522,0.4331235247075169,13.424755516074523,0.14301346867464576,707.7596372929313,0,0
131,0,0,0,0.4950759393712382,0.4201431881122984,13.285558783778281,0.1156459206745928,697.045563622743,0,0
132,0,0,0,0.4543763834706661,0.3822791163242475,12.923377626674869,0.15078036611572732,672.6258300823997,0,0
133,0,0,0,0.47496350202666104,0.421291210378093,13.178363003357266,0.1506251930433221,684.9781012159966,0,0
134,0,0,0,0.45457683954885214,0.3742315951531099,13.008218283287102,0.1473328368861606,672.7461037293112,0,0
135,0,0,0,0.4755237778734942,0.4053731679449699,13.235334639555447,0.1460273037910284,685.3142667240966,0,0
136,0,0,0,0.4687302293193538,0.39775771890753014,13.170727640076816,0.14596664461212436,681.2381375916123,0,0
137,0,0,0,0.4445841356409864,0.35456440292526914,12.918871823176307,0.16264328989248533,666.7504813845919,0,0
138,0,0,0,0.4463816395829683,0.3892058081807248,12.95940545004313,0.17069971556496413,667.828983749781,0,0
139,0,0,0,0.46234506918915497,0.4217110263658689,13.122302430910775,0.16028061936836882,677.4070415134929,0,0
140,0,0,0,0.44814761250709656,0.3604915027506721,12.950298441563456,0.13147795761006864,668.8885675042579,0,0
141,0,0,0,0.4714342534303214,0.38233416229883715,13.172368733890732,0.11695497020094466,682.8605520581929,0,0
142,0,0,0,0.4450684935143024,0.38034811805556873,12.876052432950894,0.12333020372529058,667.0410961085814,0,0
143,0,0,0,0.4886188343461342,0.4194489423757752,13.267798755282456,0.13439425479108918,693.1713006076806,0,0
144,0,0,0,0.4305389848345057,0.34010135943621506,12.633610794210144,0.18756558790317251,658.3233909007034,0,0
145,0,0,0,0.4457812303488395,0.3597646207643981,12.756882551065528,0.19026182424266092,667.4687382093036,0,0
146,0,0,0,0.4298472681388712,0.33466480487988837,12.523296706444224,0.22269861430219012,657.9083608833228,0,0
147,0,0,0,0.48550498212688264,0.3891862276537294,13.013020182815712,0.2245154090092774,691.3029892761297,0,0
148,0,0,0,0.4404566490076206,0.3429435478792691,12.421923853915,0.2701437108898437,664.2739894045723,0,0
149,0,0,0,0.434953227423699,0.3362065597593421,12.274479379282209,0.3090715329519548,660.9719364542194,0,0
150,0,0,0,0.4781396443290837,0.37813964432908365,12.739960754673342,0.3045002971590906,686.8837865974501,0,0
151,0,0,0,0.4682853790221212,0.36703204668647815,12.57473531883649,0.27663197356107644,680.9712274132727,0,0
152,0,0,0,0.49648940078917325,0.4170326814189977,12.837873825711005,0.2745443064756224,697.8936404735039,0,0
153,0,0,0,0.43328765294804267,0.32960640742119585,11.954482542754722,0.2874220048764455,659.9725917688256,0,0
154,0,1,0,0.4279726461021451,0.3292747769525267,11.914459642904205,0.3470498855255748,656.783587661287,0,0
155,1,1,0,0.4569995114083749,0.35112165888545016,12.19618303588001,0.3464910311068531,674.199706845025,0,0
156,1,1,0,0.4862126484497601,0.3793671773904732,12.433856460810693,0.3455085560066086,691.7275890698561,0,0
157,1,1,0,0.4627705310298522,0.3550653986020943,12.119996647232623,0.296832020841511,677.6623186179113,0,0
158,1,1,0,0.4785458710179999,0.37010259176297977,12.274149024293518,0.2964020718967262,687.1275226107999,0,0
159,1,1,0,0.4985737379862152,0.39549119554991274,12.499998996439814,0.2997270502737723,699.1442427917291,0,0
160,1,1,0,0.4910488738403379,0.38153830867738636,12.35958344794489,0.2711813365010811,694.6293243042028,0,0
161,1,1,0,0.4563575338437038,0.34653466133641697,11.958514160473877,0.27548648067222925,673.8145203062222,0,0
162,1,1,0,0.46655840847826713,0.35657814119398434,12.011962363604026,0.20245774916760303,679.9350450869603,0,0
163,1,1,0,0.44891605442545857,0.3389357871411759,11.772965768866976,0.22773377344162563,669.3496326552752,0,0
164,1,1,0,0.47130841918422417,0.3614855466769373,12.129719073307859,0.2138062573769981,682.7850515105345,0,0
165,1,1,0,0.4743665426219429,0.36485597745899134,12.051763992427656,0.21679114344856132,684.6199255731657,0,0
166,1,1,0,0.4206145023930322,0.311566231868372,11.477973841322912,0.2776988956603635,652.3687014358193,0,0
167,1,1,0,0.4392386600958313,0.33079538084081117,11.828615165190175,0.28564240302342603,663.5431960574988,0,0
168,1,1,0,0.4316962446326884,0.32399111220493054,11.725955889368448,0.2873763719446184,659.017746779613,0,0
169,1,1,0,0.422224254688684,0.32045147887774184,11.716799843969607,0.23791977597206745,653.3345528132104,0,0
170,1,1,0,0.44080403720192207,0.3349261846789974,11.964524179770601,0.18603017794388046,664.4824223211533,0,0
171,0,0,0,0.431924374497729,0.3271068377567119,11.898035156886923,0.18382529240441559,659.1546246986375,0,0
172,0,0,0,0.4396787280127483,0.33599748248590156,12.106035342818405,0.19361849809346926,663.8072368076489,0,0
173,0,0,0,0.42182289652389815,0.31933599765224957,11.944373834341588,0.19209517327811435,653.0937379143389,0,0
174,0,0,0,0.38126781407116417,0.2895888083348822,11.58283539053398,0.19231091174292514,628.7606884426984,0,0
175,0,0,0,0.4168694983919625,0.3168694983919625,12.1172619436271,0.20069540819531698,650.1216990351775,0,0
176,0,0,0,0.35875965367222784,0.26045836890101004,11.370235203575545,0.22145694057344767,615.2557922033368,0,0
177,0,0,0,0.36570316422064014,0.2681900630922887,11.593992006404426,0.232055557106603,619.421898532384,0,0
178,0,0,0,0.3894495762013359,0.29313082172818267,11.904090436245161,0.23237096124286744,633.6697457208015,0,0
179,0,0,0,0.3416616891735238,0.2464792259145409,11.324885145927105,0.27549028557461797,604.9970135041142,0,0
180,0,0,0,0.399146845606611,0.3050246981295357,12.077097789352601,0.28491375528943197,639.4881073639666,0,0
181,0,0,0,0.39814251420856095,0.30498798526784787,12.283341789937838,0.3204956906418956,638.8855085251366,0,0
182,0,0,0,0.3595221638916032,0.2672272963193611,11.767002464104312,0.3072027097036682,615.7132983349619,0,0
183,0,0,0,0.3742980288279405,0.2827413080829606,12.04771906579986,0.3136732336766471,624.5788172967643,0,0
184,0,0,0,0.3784854372292829,0.28753370775394305,12.152491529409783,0.31949148684752965,627.0912623375698,0,0
185,0,0,0,0.3413017472250959,0.25081231238804746,11.733734868312837,0.3096323278979336,604.7810483350574,0,0
186,0,0,0,0.3456838862494766,0.25550675875676354,11.79747729453679,0.2709284868411892,607.410331749686,0,0
187,0,0,0,0.37813091672938776,0.28811118401367053,12.232838072995872,0.2740442183409422,626.8785500376326,0,0
188,0,0,0,0.35871087642106847,0.2686911437053512,11.946698052171246,0.27390730232549426,615.2265258526411,0,0
189,0,0,0,0.3996589520155168,0.30948182452280376,12.39486106748471,0.21729154748517987,639.7953712093101,0,0
190,0,0,0,0.3824737630557848,0.2919843282187363,12.25210942179604,0.22617320190474224,629.4842578334708,0,0
191,0,0,0,0.38504374909321665,0.29409201961787684,12.22744376637468,0.22124173867832184,631.0262494559299,0,0
192,0,0,0,0.37846959133258257,0.2869128705876028,12.045348409777368,0.1996871922299223,627.0817547995495,0,0
193,0,0,0,0.41495642538178223,0.3226615578095402,12.407704115193724,0.22134292231461797,648.9738552290694,0,0
194,0,0,0,0.39319627681493896,0.3000417478742259,12.092079099576068,0.2211726737683473,635.9177660889634,0,0
195,0,0,0,0.42539530811649995,0.3388476811964808,12.548870897460139,0.21652304342336826,655.2371848698999,0,0
196,0,0,0,0.44754519602803583,0.352362732769053,12.62266781913702,0.20648438121980828,668.5271176168216,0,0
197,0,0,0,0.455565655680355,0.36875040332673537,12.717656469683565,0.24393047576965451,673.339393408213,0,0
198,0,0,0,0.44722931231639923,0.35225269057981723,12.583944077503745,0.2185541078557764,668.3375873898395,0,0
199,0,0,0,0.47876429372326046,0.38317465467933476,12.82831452538045,0.25526474760513396,687.2585762339563,0,0
200,0,1,1,0.5022467587614242,0.4397467587614242,13.752496927045417,0.4621681625777772,701.3480552568545,0,1
201,1,1,1,0.4988410845723803,0.40829185247453403,13.942825040050568,0.5971295109128796,699.3046507434282,0,1
202,1,1,1,0.4889138654316706,0.4070861417784436,13.886560277670839,0.6329639596043423,693.3483192590023,0,1
203,1,1,1,0.5207974132560925,0.42764180038467237,13.832293717466735,0.6573543173885918,712.4784479536554,0,1
204,1,1,1,0.5131914167239033,0.4333258768909306,13.977327966063942,0.6157949179482174,707.914850034342,0,1
205,1,1,1,0.5039331761990576,0.398055323676133,13.567251641906164,0.5707967744053292,702.3599057194347,0,1
206,1,1,1,0.5079234504158449,0.4078105968667427,13.858595153886512,0.5275182529433288,704.7540702495069,0,1
207,1,1,0,0.5251441466749669,0.4374605978008814,14.009136314570636,0.4771522264902409,715.0864880049801,0,0
208,1,1,0,0.5439874872077788,0.4402606042278594,14.018068678377778,0.33837918345922624,726.3924923246672,0,0
209,1,1,0,0.5301243353244891,0.45230746051150994,13.746122598111233,0.1339948250730837,718.0746011946935,0,0
210,1,1,0,0.5236815867748262,0.4446288535886871,13.977076599867265,0.1330681179876486,714.2089520648957,0,0
211,1,1,0,0.5419123651849258,0.46340674788847247,14.225008590407887,0.16832448300617825,725.1474191109555,0,0
212,1,1,0,0.5496740158335447,0.4632745315002304,14.274348031667092,0.200172894567636,729.8044095001268,0,0
213,1,1,0,0.5533483103268761,0.48345188808595885,14.248053970356045,0.2143865278734753,732.0089861961256,0,0
214,1,1,0,0.5674759989467028,0.509820159063259,14.309951997893403,0.23466887946413148,740.4855993680217,0,0
215,1,1,0,0.5666537910850917,0.48669648997261394,14.308307582170183,0.1920772545673242,739.992274651055,0,0
216,1,1,0,0.558417252911097,0.4873572194852919,14.154741850062601,0.1750391695676025,735.0503517466582,0,0
217,1,1,0,0.5594519285221171,0.49023438808650605,14.293903857044233,0.17669080803374065,735.6711571132703,0,0
218,1,1,0,0.5857787788704875,0.5133965052871254,14.346557557740976,0.17860100581706534,751.4672673222925,0,0
219,1,1,0,0.5730055823197958,0.4749698836255966,14.29347049504849,0.10219920650902216,743.8033493918775,0,0
220,1,1,0,0.5484032499406006,0.4726267620679387,14.195880038513419,0.05576930714845091,729.0419499643604,0,0
221,1,1,0,0.5265649362142161,0.4511758949493321,14.254954505018258,0.05432562760203163,715.9389617285296,0,0
222,1,1,0,0.5025959540122232,0.4218899371058916,14.097545299263794,0.07443610163534962,701.557572407334,0,0
223,1,1,0,0.5346008668905341,0.4766909289988137,14.294332745064583,0.0755801557800488,720.7605201343205,0,0
224,1,1,0,0.5113464829230603,0.43215223971718086,13.99251529356411,0.10625582962402204,706.8078897538362,0,0
225,1,0,0,0.5169680736944815,0.45522503301652617,14.283936147388962,0.10454196070463434,710.1808442166889,0,0
226,0,0,0,0.4988165791085899,0.4285819642526638,14.23141072901789,0.10220264159422038,699.289947465154,0,0
227,0,0,0,0.5149803614318431,0.44437821361874114,14.304829711580172,0.1029521735699393,708.9882168591059,0,0
228,0,0,0,0.5102896483400504,0.4356769990038204,14.226649487352082,0.09532561674171353,706.1737890040303,0,0
229,0,0,0,0.5062091252043782,0.4375788518373368,14.310593617818927,0.09681607379391668,703.7254751226269,0,0
230,0,0,0,0.46216922813284317,0.38218452191163754,14.187282570106742,0.0970577895019501,677.301536879706,0,0
231,0,0,0,0.49788054836384854,0.41191018236036475,14.314215807320569,0.10084383871060813,698.7283290183091,0,0
232,0,0,0,0.4904941884183335,0.42247269120411807,14.308039701114245,0.09391298215560884,694.2965130510001,0,0
233,0,0,0,0.44976917001149885,0.39571244926651905,13.884689635036827,0.14110895739618187,669.8615020068993,0,0
234,0,0,0,0.46405206241872865,0.41055705376064955,14.268586830084057,0.12276467985424441,678.4312374512372,0,0
235,0,0,0,0.46228046807183387,0.3850175818684604,14.140165589288085,0.12425280669520736,677.3682808431003,0,0
236,0,0,0,0.46425977203033786,0.4108120801898096,14.23462444417269,0.12429214148809807,678.5558632182026,0,0
237,0,0,0,0.4493477431451537,0.3917152994391511,14.077001949470079,0.12713031391134805,669.6086458870923,0,0
238,0,0,0,0.48077790682544097,0.42335025561404105,14.311358486493708,0.13168518403251417,688.4667440952646,0,0
239,0,0,0,0.4630847323084014,0.40227676779817023,14.274398189689672,0.12916952404547233,677.8508393850409,0,0
240,0,0,0,0.46146961131052266,0.3719353942041561,14.234348125463347,0.12947616946871482,676.8817667863136,0,0
241,0,0,0,0.46395818269087186,0.37847163879985213,14.035820394440984,0.13283104531391557,678.3749096145232,0,0
242,0,0,0,0.4649894856564927,0.39578686932349383,14.264411763863189,0.12911680946493254,678.9936913938956,0,0
243,0,0,0,0.4507193043536229,0.3808841491167988,13.999658211392987,0.1060282431154811,670.4315826121738,0,0
244,0,0,0,0.4773003219413045,0.4185328788866112,13.919348942943946,0.12772413447693512,686.3801931647827,0,0
245,0,0,0,0.44845461836644157,0.37545170387294663,13.77243615740629,0.17070966222943654,669.072771019865,0,0
246,0,0,0,0.45978825138982593,0.36460578813084316,13.643520643440407,0.21478277613449098,675.8729508338956,0,0
247,0,0,0,0.4631980086160974,0.3668792541429442,13.941659314044255,0.21711002654590666,677.9188051696585,0,0
248,0,0,0,0.5032121353058358,0.4377092570798516,14.281293259328157,0.21350549758827908,701.9272811835015,0,0
249,0,0,0,0.4341504658395117,0.3354037981751548,13.504831842827972,0.24959765332037506,660.490279503707,0,0
250,0,1,0,0.44358971871930675,0.34358971871930677,13.333059323052888,0.2930979226676853,666.153831231584,0,0
251,1,1,0,0.4965333223109149,0.400366292856547,13.95337035472836,0.28944309143447844,697.9199933865491,0,0
252,1,1,0,0.46097535966130193,0.35848846078965335,13.421471215610026,0.2824478457838065,676.5852157967812,0,0
