time,overloaded_nodes,predicted_overloads,migrations,cpu_utilization,ram_utilization,latency,jitter
71,0,0,0,0.1928714406338545,0.15143572031692726,9.71022326991967,0.014773723399162032
72,0,0,0,0.1932773486512215,0.15163867432561076,9.715816264716064,0.013072438489146538
73,0,0,0,0.19279365683788285,0.15139682841894142,9.7032181557305,0.013572608600719831
74,0,0,0,0.19299762814178267,0.15149881407089133,9.706955057438815,0.013774536092081154
75,0,0,0,0.19026463004892258,0.15013231502446128,9.667334560542905,0.020304936692680627
76,0,0,0,0.18998120979866506,0.14999060489933255,9.661245514643891,0.02539719721739234
77,0,0,0,0.19221355552420488,0.15110677776210246,9.696356008549206,0.02533743520374583
78,0,0,0,0.19380971020120258,0.1519048551006013,9.71974369574688,0.022703864796165693
79,0,0,0,0.18981755798505615,0.14990877899252808,9.6621365150161,0.025626705305311134
80,0,0,0,0.18906497512431023,0.1495324875621551,9.651111103950488,0.024675025596435498
81,0,0,0,0.1885844496872929,0.14929222484364646,9.643490346771372,0.02705401770888694
82,0,0,0,0.18548512844195308,0.14774256422097654,9.59691677399628,0.0348959144477313
83,0,0,0,0.1891563949030441,0.14957819745152204,9.649336230213965,0.03361867096403944
84,0,0,0,0.18925715754006295,0.14962857877003147,9.647714685443338,0.03089428808865181
85,0,0,0,0.19450540259377697,0.15225270129688848,9.724944101981489,0.03664668284928228
86,0,0,0,0.1937369811065629,0.15186849055328147,9.710165833625929,0.03897053656950213
87,0,0,0,0.19458648481979857,0.1522932424098993,9.724581763923421,0.041690617066142514
88,0,0,0,0.19549271567117232,0.15274635783558618,9.737720279968942,0.0439909015375478
89,0,0,0,0.1947577404143185,0.15237887020715926,9.724131980013869,0.046086301920448186
90,0,0,0,0.19937397655321915,0.1546869882766096,9.793035091234463,0.05557025793873957
91,0,0,0,0.19813837141579796,0.154069185707899,9.770694006819607,0.05682162604557941
92,0,0,0,0.19535049340083008,0.15267524670041505,9.727554905643455,0.04317764285927685
93,0,0,0,0.19542843019758097,0.1527142150987905,9.731647807689379,0.035979497902427625
94,0,0,0,0.1965613508170812,0.15328067540854062,9.744603836244933,0.023664790281724895
95,0,0,0,0.19627644568140057,0.15313822284070028,9.740918005391853,0.02320292516182336
96,0,0,0,0.19727329327070156,0.15363664663535082,9.761655817984536,0.02155340215644634
97,0,0,0,0.19597960771826264,0.15298980385913133,9.743393572920208,0.02042341861096039
98,0,0,0,0.19721254938752372,0.15360627469376187,9.762860619148608,0.02060697895556976
99,0,0,0,0.19805887358918278,0.1540294367945914,9.780394600524952,0.02044267012236291
100,0,0,0,0.19364035970009622,0.15182017985004811,9.69789235742105,0.022840814889720288
101,0,0,0,0.1947238917538237,0.15236194587691188,9.716764926746793,0.02277830990853793
102,0,0,0,0.19327427814057255,0.15163713907028628,9.690972481125227,0.027128843822234162
103,0,0,0,0.19636919671739345,0.15318459835869674,9.733113405232245,0.02710288346049452
104,0,0,0,0.1992512098517225,0.15462560492586125,9.770517178555664,0.028863087530124672
105,0,0,0,0.19907742047695304,0.15453871023847654,9.76934895552604,0.030197832588995003
106,0,0,0,0.19630518869127256,0.15315259434563627,9.728161263382116,0.029763026668006128
107,0,0,0,0.1960543698528351,0.15302718492641756,9.727623171964586,0.029923938043642205
108,0,0,0,0.19627294441133677,0.1531364722056684,9.728903119803942,0.02878861799164595
109,0,0,0,0.19498526217058387,0.15249263108529196,9.70788197064018,0.025189809661489496
110,0,0,0,0.1977371220963101,0.15386856104815505,9.745386882563709,0.023662876223912267
111,0,0,0,0.19845368577411757,0.15422684288705882,9.75267879901553,0.023823036643919684
112,0,0,0,0.2017808583011662,0.15589042915058313,9.805899704166219,0.027087728313128067
113,0,0,0,0.20121816818063307,0.15560908409031654,9.797061408329137,0.030410578111916522
114,0,0,0,0.1996712753305355,0.15483563766526776,9.774736273085335,0.030674003446130797
115,0,0,0,0.19669370266459524,0.15334685133229764,9.726680589861338,0.03117348353712371
116,0,0,0,0.19671368424594485,0.15335684212297246,9.726155186702382,0.03131629326824672
117,0,0,0,0.19330933539180709,0.15165466769590355,9.673954569743508,0.03837472555770156
118,0,0,0,0.19250537139274973,0.15125268569637484,9.659625969042166,0.045965377459657904
119,0,0,0,0.1931229541570309,0.15156147707851547,9.670160040755055,0.049604483910801585
120,0,0,0,0.19258390477808007,0.15129195238904006,9.661552750764073,0.05375288954326043
121,0,0,0,0.19280660326489668,0.15140330163244836,9.660659021316535,0.05602954976376166
122,0,0,0,0.19312320292901816,0.1515616014645091,9.671765394372418,0.048347041325922234
123,0,0,0,0.19476771590043318,0.15238385795021658,9.692938033921383,0.03658497953243339
124,0,0,0,0.19687198667481426,0.15343599333740715,9.717543136716749,0.02616178805303052
125,0,0,0,0.19713992540247485,0.15356996270123743,9.720907384274483,0.02530981694080301
126,0,0,0,0.19807895971617265,0.15403947985808633,9.738829199801632,0.02753234788601716
127,0,0,0,0.19855127873350048,0.15427563936675023,9.742967875263433,0.03177221043977138
128,0,0,0,0.1989190081853708,0.1544595040926854,9.753634747675159,0.034121936407905125
129,0,0,0,0.19880647527461584,0.15440323763730793,9.749392655726647,0.03474755517496376
130,0,0,0,0.19702759090851357,0.1535137954542568,9.721998355549792,0.03063036534486474
131,0,0,0,0.1995053153294884,0.15475265766474422,9.753397804860787,0.025808615198363798
132,0,0,0,0.19819899168776886,0.15409949584388444,9.73665483382791,0.018352439235036426
133,0,0,0,0.1995310012130566,0.15476550060652833,9.757642223957003,0.014050622942716567
134,0,0,0,0.19952705064714904,0.15476352532357457,9.752905759707236,0.012494514472435141
135,0,0,0,0.19841707183561663,0.15420853591780836,9.738799004076117,0.010318214008152216
136,0,0,0,0.19726262242552112,0.15363131121276058,9.722569449370116,0.01221058520777281
137,0,0,0,0.19938253175320236,0.1546912658766012,9.750737976298035,0.01242931880167097
138,0,0,0,0.19840334467769327,0.15420167233884666,9.739243480810012,0.012030957444575996
139,0,0,0,0.19895732977743308,0.15447866488871656,9.74449930109339,0.011831780499065497
140,0,0,0,0.19826803234886006,0.15413401617443004,9.734328199975058,0.010233890963948633
141,0,0,0,0.19835630594348874,0.1541781529717444,9.737693670692071,0.00972188106495083
142,0,0,0,0.19647269429173353,0.15323634714586676,9.713515420298107,0.012851496154359513
143,0,0,0,0.19722460703848754,0.15361230351924376,9.72813904492249,0.011603483558261537
144,0,0,0,0.19815255037586935,0.15407627518793468,9.735672155175573,0.010195054697283787
145,0,0,0,0.19507439727627296,0.15253719863813647,9.697164342911233,0.014977192704424524
146,0,0,0,0.19343161895433197,0.151715809477166,9.672566885423624,0.022961095755130365
147,0,0,0,0.19359568497283103,0.15179784248641554,9.671199367100556,0.026321443560694605
148,0,0,0,0.19273622558990122,0.15136811279495063,9.659149333712257,0.030336495259881874
149,0,0,0,0.19250659451397406,0.15125329725698705,9.655732999363922,0.031720634690659735
150,0,0,0,0.19464305842599874,0.15232152921299938,9.691219651464158,0.029697342346446273
151,0,0,0,0.1925687617965473,0.15128438089827365,9.666219032429115,0.027361192462970845
152,0,0,0,0.19281632770169532,0.15140816385084768,9.671902725676153,0.026475101919526844
153,0,0,0,0.1921316661688434,0.1510658330844217,9.664036452048222,0.022723614994284644
154,0,0,0,0.19145769221396558,0.15072884610698278,9.651742251479988,0.013799366259421372
155,0,0,0,0.19100368211775925,0.15050184105887965,9.649361797490222,0.011716104243989613
156,0,0,0,0.19038672527328426,0.15019336263664215,9.637114158662905,0.014105108012149072
157,0,0,0,0.19002512464860205,0.15001256232430105,9.631889501322684,0.016244293233995403
158,0,0,0,0.1887699367976953,0.14938496839884766,9.61310199867617,0.021038568719684552
159,0,0,0,0.18945413442057585,0.14972706721028795,9.622160931508478,0.02296228534143062
160,0,0,0,0.19237128480032217,0.1511856424001611,9.661512889188229,0.0190012306471481
161,0,0,0,0.19367375565610984,0.15183687782805494,9.686402445155053,0.021810044292396608
162,0,0,0,0.19608447552337444,0.1530422377616872,9.723727743961332,0.030912666098303454
163,0,0,0,0.19540205646975584,0.15270102823487794,9.713628474968086,0.03571330428665324
164,0,0,0,0.19864750889176425,0.15432375444588212,9.761877109140773,0.04696627668987068
165,0,0,0,0.19903297144380908,0.15451648572190457,9.766130851909057,0.054306416250348086
166,0,0,0,0.19799328801638705,0.15399664400819352,9.753886341820222,0.05598081003210556
167,0,0,0,0.19907617552909584,0.15453808776454792,9.769502576326818,0.05607501729370387
168,0,0,0,0.19992605543764508,0.15496302771882256,9.782677657211192,0.050411562143724546
169,0,0,0,0.1974783669913004,0.15373918349565022,9.744518018395627,0.037321635239762764
170,0,0,0,0.19775343487188873,0.1538767174359444,9.748550925116321,0.027773033267093628
171,0,0,0,0.1967521653345537,0.15337608266727687,9.739409556506759,0.020051069792582414
172,0,0,0,0.19691404723538827,0.15345702361769414,9.7439325152846,0.018194550093790795
173,0,0,0,0.20113724043665338,0.1555686202183267,9.805504950090683,0.01944504348161045
174,0,0,0,0.20192515687234514,0.15596257843617256,9.814161062596337,0.02504081431098223
175,0,0,0,0.2011681798630738,0.15558408993153694,9.809579591568639,0.028122775937618565
176,0,0,0,0.20148230383578902,0.1557411519178945,9.813250789664362,0.030047103230763254
177,0,0,0,0.2023066668875965,0.15615333344379825,9.829666437364644,0.0337205723757203
178,0,0,0,0.20471365187388177,0.1573568259369409,9.868370168257584,0.042311892171523334
179,0,0,0,0.20277771773998207,0.15638885886999104,9.84311315066534,0.04165229744753716
180,0,0,0,0.20298098797685343,0.15649049398842674,9.846088803089911,0.03946113840155608
181,0,0,0,0.20320210965617647,0.15660105482808823,9.85269396676782,0.03291194030958243
182,0,0,0,0.20439290952299377,0.1571964547614969,9.870108909360408,0.02302023523458576
183,0,0,0,0.20366646226749807,0.15683323113374903,9.855748085598174,0.021405369469560443
184,0,0,0,0.20547971478254146,0.15773985739127075,9.884117035653706,0.023091703557284717
185,0,0,0,0.20521345822857956,0.1576067291142898,9.87496013948306,0.020616740913325608
186,0,0,0,0.20672150980274423,0.15836075490137214,9.904639442798835,0.020865221245476188
187,0,0,0,0.20853459973561392,0.15926729986780697,9.932591907520788,0.02652599235517431
188,0,0,0,0.20713282192964513,0.1585664109648226,9.912899781345695,0.028960137337776283
189,0,0,0,0.2061889455865244,0.15809447279326222,9.894781912846494,0.02686237473979554
190,0,0,0,0.2048373249804955,0.15741866249024777,9.873282018211547,0.024251553372692383
191,0,0,0,0.20206205939884886,0.15603102969942445,9.829523850518893,0.028086653772762142
192,0,0,0,0.20138155876943664,0.15569077938471831,9.82145650530515,0.0336141828063066
193,0,0,0,0.201398896338231,0.15569944816911552,9.81968545842119,0.037554459942263356
194,0,0,0,0.19669417359344749,0.15334708679672376,9.748367251579479,0.05306347620073598
195,0,0,0,0.19779802959186638,0.15389901479593318,9.776162480911282,0.05850383374911168
196,0,0,0,0.19854288871475406,0.15427144435737705,9.79063478633969,0.05811312907924145
197,0,0,0,0.19890084763080063,0.1544504238154003,9.792222128892156,0.050490806231981086
198,0,0,0,0.20093194865515857,0.1554659743275793,9.819153492624213,0.04134154706791191
199,0,0,0,0.20390447480755658,0.15695223740377828,9.8627556095173,0.03605817376135431
200,0,0,0,0.19932900190061026,0.15466450095030515,9.784272081341628,0.03075509041799316
201,0,0,0,0.19966923723254332,0.15483461861627168,9.790856288939038,0.02977124280025284
202,0,0,0,0.2007715611779347,0.15538578058896738,9.812893347793043,0.029276826433279265
203,0,0,0,0.2012368778888416,0.1556184389444208,9.818780819986946,0.029216268576774826
204,0,0,0,0.20032040499010792,0.15516020249505397,9.807352133862066,0.02371101733387624
205,0,0,0,0.19872638966732828,0.15436319483366415,9.784718498891944,0.02277244239551509
206,0,0,0,0.19679047817207157,0.15339523908603578,9.754131781306326,0.027447012532333576
207,0,0,0,0.19559627900243517,0.1527981395012176,9.734737651018929,0.03422513583529733
208,0,0,0,0.19231883926735943,0.15115941963367974,9.69066824214427,0.04568311352870291
209,0,0,0,0.19178837046118924,0.1508941852305946,9.677472665840225,0.04756610497360844
210,0,0,0,0.18821456512871315,0.14910728256435657,9.62012988950664,0.06382801875901645
211,0,0,0,0.188277834593224,0.14913891729661202,9.618622620570276,0.07285602997697256
212,0,0,0,0.18744784934813746,0.14872392467406875,9.600335925676598,0.07702772846866998
213,0,0,0,0.1854540507047686,0.1477270253523843,9.566101092434021,0.07884977504381059
214,0,0,0,0.1883380933927657,0.14916904669638287,9.604663185347219,0.07051359093763096
215,0,0,0,0.18610135672999817,0.14805067836499908,9.566321287795668,0.06358142928124964
216,0,0,0,0.18605726606108075,0.14802863303054037,9.565785480412348,0.055326584569262656
217,0,0,0,0.18703742866521247,0.14851871433260627,9.581412452611286,0.042377681042244736
218,0,0,0,0.18765631569225338,0.14882815784612669,9.595540622508711,0.032548406703028575
219,0,0,0,0.19004167131978095,0.1500208356598905,9.632361255600163,0.02324458480374794
220,0,0,0,0.1908281306643854,0.1504140653321927,9.64476098316642,0.026797028137007052
221,0,0,0,0.19017128014899173,0.15008564007449587,9.629492364004806,0.02782871012624395
222,0,0,0,0.19363121764780522,0.15181560882390263,9.683536474834904,0.037749753642365484
223,0,0,0,0.19508248240998677,0.15254124120499338,9.706878745689172,0.045356747820656886
224,0,0,0,0.19424684190677158,0.1521234209533858,9.69496486640291,0.04994719167061486
225,0,0,0,0.19657504969889183,0.1532875248494459,9.727409330680038,0.05268008028186276
226,0,0,0,0.19816615243019947,0.15408307621509976,9.753043370598288,0.054026871118720544
227,0,0,0,0.1979551685931318,0.1539775842965659,9.747923254361982,0.05130867093243304
228,0,0,0,0.19733188130172047,0.15366594065086026,9.740403154532261,0.0450349277025245
229,0,0,0,0.19570661669371975,0.1528533083468599,9.722437031621016,0.0401312463256637
230,0,0,0,0.19628172015113388,0.15314086007556693,9.734105253652196,0.03536965527549657
231,0,0,0,0.19427090697019847,0.15213545348509924,9.708378086481165,0.021851399153878102
232,0,0,0,0.19407535489558747,0.15203767744779376,9.706206974437517,0.018701848864952693
233,0,0,0,0.19477052554694496,0.1523852627734725,9.71543355196331,0.018076297801550387
234,0,0,0,0.19620794349532414,0.15310397174766208,9.739600737238998,0.015416354736062092
235,0,0,0,0.1942425582803936,0.1521212791401968,9.710802737021039,0.016413658885286668
236,0,0,0,0.19311315036556503,0.15155657518278254,9.693097260394795,0.017046369013764516
237,0,0,0,0.1933087367135017,0.15165436835675086,9.697437890076708,0.016018476305960087
238,0,0,0,0.19435668548875723,0.1521783427443786,9.708567378796802,0.014052087567358913
239,0,0,0,0.19417753823765221,0.15208876911882613,9.706489025191747,0.013863130900518342
240,0,0,0,0.1951465313689208,0.1525732656844604,9.719306155915044,0.012103934228135976
241,0,0,0,0.19582516803614863,0.15291258401807434,9.729432248749948,0.013316551261836283
242,0,0,0,0.19356392872160283,0.1517819643608014,9.691877512159044,0.014636920718434256
243,0,0,0,0.19289464931326164,0.15144732465663083,9.68434712455869,0.01658067699234998
244,0,0,0,0.19094387549177305,0.15047193774588652,9.656571080731899,0.019292570846374243
245,0,0,0,0.19145507183355226,0.15072753591677615,9.659397497228879,0.02228979375358921
246,0,0,0,0.190287181945311,0.1501435909726555,9.64736787341433,0.026443584876794567
247,0,0,0,0.1904694558940095,0.15023472794700474,9.644931493221778,0.029497666877075866
248,0,0,0,0.19255878477224397,0.15127939238612198,9.675394241280832,0.028489584999159684
249,0,0,0,0.19350452827611492,0.15175226413805748,9.694199179438623,0.02763794332211308
250,0,0,0,0.19432743429486124,0.15216371714743063,9.705161631519795,0.02591269214021997
251,0,0,0,0.19019588915744076,0.1500979445787204,9.638126362374893,0.02232517701233934
252,0,0,0,0.19253899031905797,0.15126949515952898,9.670677881337399,0.02109476895605792
253,0,0,0,0.1920103673660406,0.1510051836830203,9.66524235813559,0.020344906237660217
254,0,0,0,0.18825876019221247,0.14912938009610624,9.607031733359467,0.026931497029800012
255,0,0,0,0.18762830305644929,0.14881415152822464,9.599768405182857,0.032580329763805156
256,0,0,0,0.18952629542752408,0.14976314771376203,9.628503762658271,0.03348891770714007
257,0,0,0,0.18951001239021126,0.14975500619510565,9.629071556617863,0.03419698446382594
258,0,0,0,0.19266881885084908,0.15133440942542453,9.677728816935941,0.03436809515429754
259,0,0,0,0.19540195367559127,0.15270097683779565,9.71970300406962,0.038173858829955526
260,0,0,0,0.1963196478495538,0.1531598239247769,9.7312093046818,0.042241047212072856
261,0,0,0,0.19482403662353942,0.1524120183117697,9.715370047323749,0.045102794052817884
262,0,0,0,0.1938520741999251,0.15192603709996255,9.701256982715364,0.04643948835503734
263,0,0,0,0.19216217363815896,0.15108108681907947,9.674277359697955,0.04647487425303026
264,0,0,0,0.19097710824731928,0.15048855412365963,9.658351993357607,0.04203744982927535
265,0,0,0,0.19030099291446687,0.15015049645723344,9.645210052209567,0.03581446386250468
266,0,0,0,0.1922611155689453,0.15113055778447265,9.676708752727329,0.03184272644114544
267,0,0,0,0.19269852364390677,0.1513492618219534,9.684791050284844,0.02633714181617544
268,0,0,0,0.19146459887738926,0.15073229943869462,9.663426505208198,0.027253501452785756
269,0,0,0,0.19158574691177552,0.15079287345588777,9.662217646714485,0.02577840675906025
270,0,0,0,0.19078357429486217,0.1503917871474311,9.64512815659749,0.021722397502293385
271,0,0,0,0.18963462593545732,0.14981731296772868,9.625931007810147,0.020689659788033707
272,0,0,0,0.188646888780362,0.149323444390181,9.611600782695053,0.021876857251522584
273,0,0,0,0.1885923344089422,0.14929616720447111,9.606694628997158,0.02501832170301128
274,0,0,0,0.19091251023783243,0.15045625511891622,9.636385240258145,0.02497782095343159
275,0,0,0,0.19288870782985115,0.15144435391492558,9.671853201597685,0.026164577159321883
276,0,0,0,0.18984542814744682,0.1499227140737234,9.628224223299233,0.024947141842577077
277,0,0,0,0.19197524127816362,0.1509876206390818,9.659025631938524,0.021678933420024433
278,0,0,0,0.19392801683891187,0.15196400841945595,9.694122493843194,0.026308930885255544
279,0,0,0,0.19338850846854938,0.1516942542342747,9.686437325799949,0.028855246809388616
280,0,0,0,0.19321277224330374,0.1516063861216519,9.683220410347408,0.030861933495733372
281,0,0,0,0.19229766983343272,0.15114883491671638,9.669155548838647,0.030158180432659994
282,0,0,0,0.19064646224733633,0.15032323112366816,9.639433527223876,0.027193338242891385
283,0,0,0,0.1911132946536871,0.15055664732684354,9.638893407851805,0.022492228382751736
284,0,0,0,0.1886427911484962,0.1493213955742481,9.602564519490748,0.027805505958594663
285,0,0,0,0.189913112512526,0.149956556256263,9.6234551895214,0.029034850809988046
286,0,0,0,0.1909512758905877,0.15047563794529387,9.63998555771301,0.02825737223239118
287,0,0,0,0.19072685913189538,0.1503634295659477,9.631301006403339,0.02894367126314014
288,0,0,0,0.18820487110760697,0.14910243555380348,9.598926930307481,0.028802693320222127
289,0,0,0,0.18876728903799023,0.1493836445189951,9.607846982878964,0.026011349244552267
290,0,0,0,0.18879227388836406,0.14939613694418202,9.60802865169557,0.02091394536439974
291,0,0,0,0.18574988456252153,0.14787494228126077,9.563424629020458,0.02302316668574085
292,0,0,0,0.18764155439303926,0.14882077719651962,9.593347663965686,0.02235101733486321
293,0,0,0,0.18786450007053712,0.14893225003526858,9.598263414031926,0.020485835216611296
294,0,0,0,0.18616917198235874,0.14808458599117938,9.574072718662684,0.02272394581016657
295,0,0,0,0.1859796469326098,0.1479898234663049,9.571169211955109,0.02361284081566859
296,0,0,0,0.18523342902960505,0.14761671451480254,9.5576148109302,0.02206860218837371
297,0,0,0,0.18466092583446583,0.1473304629172329,9.549144600994605,0.020553137847702876
298,0,0,0,0.18397353948562542,0.14698676974281272,9.538718116420851,0.02338965007038048
299,0,0,0,0.1824472916185554,0.1462236458092777,9.522782703298367,0.025676368634829572
300,0,0,0,0.18147734989598785,0.14573867494799392,9.515907669377157,0.026061831066596087
301,0,0,0,0.1800756550119707,0.14503782750598535,9.492439878963696,0.032588529994077166
302,0,0,0,0.18184077775386656,0.14592038887693326,9.517962965840809,0.030662903783035544
303,0,0,0,0.18389680499425817,0.14694840249712907,9.550031081558096,0.02498559146404687
304,0,0,0,0.18183664085459525,0.14591832042729763,9.516104775229278,0.0228014338999489
305,0,0,0,0.18163280727244047,0.14581640363622023,9.510558255419118,0.019751372649333215
306,0,0,0,0.1829657163487411,0.14648285817437057,9.53310998274031,0.017167943445311872
307,0,0,0,0.1828376071821161,0.14641880359105808,9.528644530240697,0.015239404356190164
308,0,0,0,0.18243620860546822,0.14621810430273413,9.522093068228425,0.014269137668107447
309,0,0,0,0.18657089813294553,0.14828544906647279,9.585469077035555,0.024084820609365516
310,0,0,0,0.18502048208464536,0.1475102410423227,9.56032450734615,0.025632718261760556
311,0,0,0,0.18734435527924562,0.14867217763962282,9.601922357014695,0.029609589110718794
312,0,0,0,0.18485364769167464,0.14742682384583733,9.564905407041554,0.029043751512085957
313,0,0,0,0.18437878078409017,0.1471893903920451,9.562559609373093,0.029401848504641632
314,0,0,0,0.18570091582590387,0.14785045791295193,9.584824019833281,0.029039511870656978
315,0,0,0,0.18793982667764952,0.14896991333882476,9.613741157407663,0.0295849491455037
316,0,0,0,0.18989752129514562,0.1499487606475728,9.642485426005075,0.03518138460382804
317,0,0,0,0.18692461084652828,0.14846230542326413,9.598947653215491,0.031731859152211515
318,0,0,0,0.18703451297472895,0.1485172564873645,9.598436364908954,0.02429787640396687
319,0,0,0,0.18942887570389713,0.1497144378519486,9.637632086217232,0.027817279670844946
320,0,0,0,0.18907420069457742,0.1495371003472887,9.634772880044178,0.02707084892263389
321,0,0,0,0.18995047931668152,0.14997523965834078,9.646273886806835,0.02985356676472586
322,0,0,0,0.1943355773597833,0.15216778867989164,9.7142844341206,0.03997923961870744
323,0,0,0,0.19278468369273571,0.15139234184636788,9.696144657199351,0.03973696832654535
324,0,0,0,0.1883597695183306,0.1491798847591653,9.62901734488971,0.035997321892319696
325,0,0,0,0.18907522525180062,0.14953761262590032,9.643502522359402,0.03481721351930158
326,0,0,0,0.18945809023837729,0.14972904511918866,9.654942638590017,0.0349579496483948
327,0,0,0,0.19031635890088316,0.1501581794504416,9.664868333146872,0.03163514596316379
328,0,0,0,0.1913520511166769,0.15067602555833848,9.681003933313335,0.02701908797479566
329,0,0,0,0.19084030179428182,0.15042015089714092,9.67193672927817,0.02609220751565052
330,0,0,0,0.19321229656553301,0.1516061482827665,9.69887858995666,0.026078866511018102
331,0,0,0,0.1949781758952724,0.15248908794763621,9.72495737628617,0.029369923212015408
332,0,0,0,0.19333332914361379,0.1516666645718069,9.70477242430865,0.02831288921116996
333,0,0,0,0.19193432809304506,0.15096716404652255,9.685186663146554,0.02775742521911389
334,0,0,0,0.19406935066693423,0.15203467533346712,9.715615309768246,0.025165443698355976
335,0,0,0,0.19406930183988322,0.15203465091994162,9.715620646917465,0.022563266338443907
336,0,0,0,0.19141824297517152,0.15070912148758575,9.672646845714393,0.020171300982322813
337,0,0,0,0.19107538466378862,0.15053769233189432,9.675201141876459,0.01890028278102228
338,0,0,0,0.1935119904473279,0.15175599522366395,9.711342102122298,0.018912180284464463
339,0,0,0,0.19267288694880785,0.15133644347440395,9.697125439656725,0.016894037876604137
340,0,0,0,0.1937966638171401,0.15189833190857008,9.718749919867122,0.01777511915549976
341,0,0,0,0.1947987978477936,0.1523993989238968,9.735132817676146,0.019280712274479028
342,0,0,0,0.19784869634680277,0.1539243481734014,9.783890406202872,0.030999294005182
343,0,0,0,0.19804820932577738,0.15402410466288868,9.785978961739591,0.03679519399101689
344,0,0,0,0.19700625053985182,0.15350312526992593,9.76597702286195,0.03907178044290509
345,0,0,0,0.19922842172401484,0.15461421086200744,9.805371303051809,0.04541222586829462
346,0,0,0,0.20223752157534763,0.15611876078767384,9.850229149818052,0.051777124595028604
347,0,0,0,0.20168877919476214,0.15584438959738106,9.841932312224479,0.05091019143846772
348,0,0,0,0.2019571737033703,0.15597858685168514,9.846428072269623,0.05158442973865098
349,0,0,0,0.20146027734862174,0.15573013867431088,9.838660316835732,0.0450631455462013
350,0,0,0,0.20029132564049298,0.1551456628202465,9.816837320707283,0.03683625208351513
351,0,0,0,0.20004320905194398,0.155021604525972,9.811944266961133,0.027985576397538466
352,0,0,0,0.2006512037760887,0.15532560188804434,9.825263228063033,0.026117126712157678
353,0,0,0,0.19887670882257086,0.15443835441128545,9.797950833618293,0.024824762838113783
354,0,0,0,0.19944400152029623,0.15472200076014814,9.804358956664634,0.018267383370369965
355,0,0,0,0.20055076768598096,0.15527538384299047,9.82097348381123,0.017256760045458345
356,0,0,0,0.2030221976914648,0.15651109884573242,9.86501985538449,0.019767695375525977
357,0,0,0,0.1987333895504059,0.15436669477520296,9.80034432155859,0.020535241922789587
358,0,0,0,0.19756583699563773,0.15378291849781886,9.783487554934565,0.021920839736028253
359,0,0,0,0.19821916367798906,0.15410958183899454,9.793287455169835,0.02155378020346358
360,0,0,0,0.19832387047369826,0.15416193523684912,9.794184544837375,0.022104110080793632
361,0,0,0,0.20045881863576615,0.15522940931788307,9.826882279536491,0.022703194920131856
362,0,0,0,0.19882191221829632,0.15441095610914818,9.800797134789132,0.022369009454320025
363,0,0,0,0.19883231718267058,0.15441615859133528,9.799098061026209,0.02231631950594025
364,0,0,0,0.19955836789597092,0.15477918394798545,9.810838023280246,0.02227072535637737
365,0,0,0,0.19791035767049853,0.15395517883524928,9.778025817477122,0.023735280630681938
366,0,0,0,0.19879517819776604,0.15439758909888301,9.783007592430266,0.013691416638114288
367,0,0,0,0.20123142669340127,0.15561571334670066,9.820131399466485,0.01536053402125366
368,0,0,0,0.2004015017736716,0.15520075088683583,9.814120813892146,0.015017380692833267
369,0,0,0,0.19984126360634757,0.1549206318031738,9.802606174694695,0.014731927850904472
370,0,0,0,0.20074602792319718,0.15537301396159858,9.81481147588811,0.014801418646977897
371,0,0,0,0.19988043674427292,0.15494021837213645,9.803021869555021,0.012885992681760688
372,0,0,0,0.19755809145544873,0.15377904572772438,9.770948508731788,0.016039628739140985
373,0,0,0,0.19729175956155662,0.15364587978077832,9.766340607257758,0.018908521276576194
374,0,0,0,0.19768258035845823,0.15384129017922915,9.770772883273814,0.019651740779579978
375,0,0,0,0.19718246355925362,0.15359123177962683,9.762498800208883,0.021271116444615996
376,0,0,0,0.1956254381208684,0.15281271906043423,9.738193020038596,0.026519565540880648
377,0,0,0,0.19629527042904615,0.1531476352145231,9.74959701311691,0.02596958724521843
378,0,0,0,0.19462417884517696,0.1523120894225885,9.72340323859133,0.027984949306380975
379,0,0,0,0.19437139185818092,0.15218569592909048,9.717854892617837,0.029675625397093928
380,0,0,0,0.19446522294923224,0.15223261147461614,9.720922909009424,0.026029154737635375
381,0,0,0,0.19244098363804463,0.1512204918190223,9.687304835634148,0.026646959667191095
382,0,0,0,0.19481929175444324,0.1524096458772216,9.717278524782795,0.0254069524428594
383,0,0,0,0.1945114116651856,0.15225570583259282,9.712822159262569,0.023922650729539644
384,0,0,0,0.1923807086170442,0.15119035430852212,9.678133558384031,0.024299050728881562
385,0,0,0,0.19104863862749516,0.1505243193137476,9.65809668883886,0.026471797791735856
386,0,0,0,0.19340186825174535,0.15170093412587268,9.694514256208672,0.02508634626463244
387,0,0,0,0.19177202010801564,0.1508860100540078,9.667689630868132,0.022777559963071074
388,0,0,0,0.1939506855244899,0.15197534276224495,9.700183173277306,0.021176649942859865
389,0,0,0,0.19256901733481158,0.15128450866740578,9.676208296456647,0.020449521037960373
390,0,0,0,0.19078170549114856,0.1503908527455743,9.647522049268353,0.021643275964331424
391,0,0,0,0.1918924195023332,0.15094620975116663,9.659305494739556,0.0228110326122071
392,0,0,0,0.19101513946854806,0.15050756973427404,9.641064631970606,0.022199125829538615
393,0,0,0,0.18915743266267784,0.14957871633133893,9.609416894237906,0.02535808695520992
394,0,0,0,0.1909162891782193,0.15045814458910967,9.623744337673289,0.027330770381495097
