time,overloaded_nodes,predicted_overloads,migrations,cpu_utilization,ram_utilization,latency,jitter,energy_consumption
0,0,0,0,0.3351897323813711,0.2646328126669598,10.83151785905097,0,601.1138394288228
1,0,0,0,0.39529193246717365,0.30670435272702157,11.306253734941631,0.23736793794533018,637.1751594803042
2,0,0,0,0.35646699859959585,0.27952689901971717,10.989991195308889,0.19734626763279126,613.8801991597575
3,0,0,0,0.3752597437501738,0.29268182062512166,11.13511109346995,0.1755399499926046,625.1558462501043
4,0,0,0,0.4717830408849614,0.360248128619473,11.902537022250343,0.3697213347260974,683.0698245309768
5,0,0,0,0.483918382031283,0.3687428674218981,11.995339705183255,0.44114745035551356,690.3510292187698
6,0,0,0,0.45520895255159827,0.34864626678611876,11.761881516555494,0.4319418508997961,673.125371530959
7,0,0,0,0.5115057936497867,0.3880540555548507,12.208985714795183,0.4814215442632233,706.903476189872
8,0,0,0,0.4697323071365034,0.35881261499555245,11.87205242167747,0.46744399024987365,681.8393842819021
9,0,0,0,0.477898191365239,0.3645287339556673,11.93517005887381,0.4578157820399134,686.7389148191435
10,0,0,0,0.4462496153539962,0.34237473074779734,11.680316698165228,0.3808116830778438,667.7497692123977
11,0,0,0,0.48075567361048116,0.3665289715273368,11.955251665631401,0.36684290763587346,688.4534041662887
12,0,0,0,0.5262886106081403,0.3984020274256982,12.31895731153011,0.30529699732091453,715.773166364884
13,0,0,0,0.5507665941733559,0.41553661592134916,12.51478118005184,0.24480451780759988,730.4599565040136
14,0,0,0,0.5363389602313477,0.4054372721619434,12.399917958598335,0.2665591581456636,721.8033761388086
15,0,0,0,0.6515204735978084,0.48606433151846595,13.322483564115725,0.45964865946255845,790.912284158685
16,0,0,0,0.4933734564914495,0.3753614195440146,12.058972179883492,0.43973607957957683,696.0240738948696
17,0,0,0,0.542802009202209,0.4099614064415463,12.456610038203113,0.4449827811869489,725.6812055213254
18,0,0,0,0.5476541260519967,0.41335788823639774,12.498172374012865,0.4310245823544914,728.592475631198
19,0,0,0,0.5682947442054695,0.42780632094382864,12.666567849786462,0.42249579859221614,740.9768465232817
20,0,0,0,0.5461058740304127,0.4122741118212889,12.492839641176293,0.35078175094720887,727.6635244182476
21,0,0,0,0.5097814936484318,0.38684704555390226,12.206524644358106,0.32084173928655163,705.8688961890591
22,0,1,0,0.6941955740344475,0.5159369018241133,13.68659773574414,0.4727727893556194,816.5173444206685
23,0,0,0,0.6006026176632264,0.4504218323642585,12.943076147817933,0.4797125961998231,760.3615705979357
24,0,0,0,0.4816170911429589,0.3671319638000713,11.996855004347914,0.5165013145182491,688.9702546857753
25,0,0,0,0.5163024619287331,0.3914117233501131,12.280419695429867,0.46987238126048647,709.7814771572398
26,0,0,0,0.6052246025735477,0.4536572218014834,12.998273199698488,0.46037975429096517,763.1347615441287
27,0,0,0,0.5458951331363951,0.4121265931954766,12.530482918316148,0.458244835364006,727.537079881837
28,0,1,1,0.6023417115399677,0.4516391980779774,12.40279179420946,0.4618674000363745,761.4050269239807
29,0,0,0,0.4830315353596668,0.36812207475176684,11.487890130107205,0.5722617420431181,689.8189212158001
30,0,0,0,0.5582229421294475,0.42075605949061323,12.070893180421482,0.5867951623460335,734.9337652776684
31,0,0,0,0.5567866718284137,0.4197506702798896,12.064089741507976,0.5944628171332158,734.0720030970482
32,0,0,0,0.5511438358181007,0.41580068507267043,12.025105574984853,0.4354686283888794,730.6863014908604
33,0,0,0,0.4295985996732009,0.33071901977124063,11.093865131814937,0.5021525390891515,657.7591598039205
34,0,0,0,0.556111245916589,0.4192778721416123,12.072844204919136,0.5011828609363186,733.6667475499535
35,0,0,0,0.5776653322440752,0.43436573257085276,12.24379712005442,0.5000030063941598,746.5991993464452
36,0,1,1,0.6179415725024427,0.46255910075171,11.937867734481795,0.40060733968511997,770.7649435014656
37,0,0,0,0.5384281318752622,0.4068996923126835,11.351074273446587,0.39860441833869475,723.0568791251574
38,0,0,0,0.5546806190294935,0.41827643332064546,11.473119539247602,0.37221098830703103,732.8083714176962
39,0,1,1,0.6152499874626323,0.4606749912238426,11.630686268670662,0.3632837379800742,769.1499924775794
40,0,0,0,0.42014104510704203,0.3240987315749294,10.208603925679252,0.5846745840947938,652.0846270642253
41,0,0,0,0.4589537327502169,0.3512676129251518,10.49457738839595,0.6488765368113351,675.3722396501302
42,0,0,0,0.4539996739100477,0.3477997717370334,10.461471086300836,0.6798690373381516,672.3998043460286
43,0,0,0,0.41534445571927914,0.3207411190034954,10.182751735641766,0.7575691576049532,649.2066734315674
44,0,0,0,0.4535914991489231,0.3475140494042462,10.465810639699356,0.7263804339819276,672.1548994893539
45,0,0,0,0.44921265353066164,0.34444885747146314,10.438077082749022,0.6230069804688901,669.527592118397
46,0,0,0,0.40342324347956615,0.3123962704356963,10.10840623264681,0.5446000508895481,642.0539460877397
47,0,0,0,0.44785232915968043,0.34349663041177636,10.43767210668266,0.49935028554388355,668.7113974958082
48,0,0,0,0.3786759789465012,0.2950731852625509,9.937940533535407,0.4362879922518319,627.2055873679006
49,0,0,0,0.425024294692399,0.3275170062846793,10.281840514551392,0.17878515234557193,655.0145768154393
50,0,0,0,0.4667517127945989,0.35672619895621926,10.592287503400573,0.1951108941544207,680.0510276767593
51,0,0,0,0.4102319551360023,0.3171623685952016,10.185786634500264,0.19263607851741263,646.1391730816014
52,0,0,0,0.3846759303657695,0.29927315125603865,10.005553493273286,0.20477285905549375,630.8055582194618
53,0,0,0,0.37473241551805747,0.2923126908626402,9.939499186870098,0.22625496816333665,624.8394493108344
54,0,0,0,0.2671084735466338,0.21516514460967834,9.159783439180742,0.38149159962002493,560.2650841279803
55,0,0,0,0.285807710047027,0.23006539703291895,9.303934224249732,0.4319553597340223,571.4846260282162
56,0,0,0,0.30408362209403683,0.24285853546582575,9.444346802208777,0.45961656974872195,582.4501732564221
57,0,0,0,0.2575579168173812,0.20279054177216685,9.108306065821361,0.48478689326337354,554.5347500904287
58,0,0,0,0.2885439242137772,0.2297334102038187,9.344214167277745,0.499880971403558,573.1263545282663
59,0,0,0,0.32698461216934227,0.2588892285185396,9.633009899201571,0.46584303129812293,596.1907673016053
60,0,0,0,0.3285215320242856,0.25996507241699995,9.651460678110698,0.3513484944384895,597.1129192145713
61,0,0,0,0.27733226120789645,0.2166325828455275,9.281356411286644,0.29504380301445715,566.3993567247378
62,0,0,0,0.1910847684873178,0.15375933794112248,8.638690518784196,0.3368692010769447,514.6508610923906
63,0,0,0,0.22560457898608344,0.17792320529025843,8.90814852201365,0.2961608911005376,535.3627473916501
64,0,0,0,0.2888242019793662,0.22467694138555638,9.38636016094959,0.29726187969596873,573.2945211876197
65,0,0,0,0.30967523473044894,0.2418198225463369,9.547157140128181,0.30877231982466696,585.8051408382694
66,0,0,0,0.2975614583721754,0.23079302086052284,9.463893923948135,0.3097762265229636,578.5368750233052
67,0,0,0,0.1967747627588246,0.15774233393117723,8.717052437442439,0.3527690019777101,518.0648576552948
68,0,0,0,0.333103264747733,0.261450415873677,9.739198804641106,0.38126914596755784,599.8619588486398
69,0,0,0,0.20657684884898508,0.16460379419428955,8.804916205908572,0.38906598906220113,523.946109309391
70,0,0,0,0.21998971089175923,0.17580575581642227,8.913284964530988,0.3685146106495799,531.9938265350555
71,0,0,0,0.2612152559791469,0.20535067918540284,9.224157620275903,0.36671576983579385,556.7291535874882
72,0,0,0,0.22556560146359333,0.18039592102451535,8.965500081694458,0.3342151844425678,535.339360878156
73,0,0,0,0.25015159181012103,0.19760611426708471,9.152304868824947,0.32315083834889163,550.0909550860727
74,0,0,0,0.2103331542309438,0.16973320796166064,8.862216229455981,0.3297159731082967,526.1998925385662
75,0,0,0,0.26776792179603404,0.2099375452572238,9.291482621290653,0.306142407269006,560.6607530776205
76,0,0,0,0.2587831975936997,0.20364823831558987,9.228909317879186,0.2867414750556274,555.2699185562199
77,0,0,0,0.25974322639756825,0.20432025847829777,9.239576285135415,0.2604397980279146,555.845935838541
78,0,0,0,0.18054979156453355,0.14715102720675946,8.655751901115607,0.21000694857303384,508.32987493872014
79,0,0,0,0.21869789961492753,0.1755885297304493,8.94185886851211,0.1988005267048983,531.2187397689565
80,0,0,0,0.16758008935603327,0.1373060625492233,8.564414559959461,0.24462344293753413,500.5480536136199
81,0,0,0,0.16868332022145097,0.13989521148897413,8.575825316768862,0.26503031082042616,501.20999213287064
82,0,0,0,0.1945969470583799,0.15871786294086596,8.769603361643352,0.2701865256376655,516.7581682350279
83,0,0,0,0.2408955722008086,0.19112690054056602,9.113427290906325,0.267196960346966,544.5373433204851
84,0,0,0,0.30233153626026155,0.23414178224786375,9.56884998366724,0.3279618917187192,581.3989217561569
85,0,0,0,0.28023662051508313,0.21866563436055822,9.405723477732497,0.3398652119621498,568.1419723090498
86,0,0,0,0.24101169773910916,0.1912081884173764,9.115412748239015,0.3340909314711497,544.6070186434655
87,0,0,0,0.3114738365917616,0.24536631284581117,9.636364285995223,0.381040523153127,586.884301955057
88,0,0,0,0.28964080804003073,0.22602532169902595,9.473911444282557,0.3787145892619276,573.7844848240185
89,0,0,0,0.2732218708302123,0.2137553095811486,9.351106244052637,0.3797377508116438,563.9331224981274
90,0,0,0,0.2749987293099087,0.2149991105169361,9.362538447972556,0.3269029697218478,564.9992375859451
91,0,0,0,0.30958995377977766,0.24671296764584436,9.615791523273012,0.25811993317636656,585.7539722678666
92,0,0,0,0.3379152870991359,0.2665407009693951,9.819508129066207,0.21399343694723716,602.7491722594815
93,0,0,0,0.41160046113757004,0.31812032279629904,10.353946157413235,0.3189281145862294,646.9602766825419
94,0,0,0,0.32324253047870033,0.2562697713350902,9.705077776582295,0.3214738581491522,593.9455182872202
95,0,0,0,0.3361518881142639,0.26530632167998475,9.79508407125893,0.3211100242510993,601.6911328685585
96,0,0,0,0.4024138337171781,0.3116896836020247,10.274204430889425,0.32612127753396775,641.4483002303069
97,0,0,0,0.36624233825797065,0.2863696367805795,10.005218965466195,0.3332365490039095,619.7454029547824
98,0,0,0,0.3931653999336351,0.30521577995354454,10.196501532289586,0.3382807253829591,635.899239960181
99,0,0,0,0.41059508000676853,0.31741655600473795,10.31818092075253,0.32018426754346213,646.3570480040612
100,0,0,0,0.49358730301196374,0.37551111210837457,10.918187311987333,0.3731267548689553,696.1523818071782
101,0,0,0,0.44781896921048836,0.3434732784473419,10.577985113229115,0.35963018750456527,668.6913815262931
102,0,0,0,0.4556126153545027,0.34892883074815184,10.6285528904847,0.35673647122291063,673.3675692127016
103,0,0,0,0.4868823682346737,0.3708176577642716,10.850288734524842,0.3962853767848681,692.1294209408043
104,0,0,0,0.5027783980935805,0.38194487866550636,10.959614672275837,0.37770742681718356,701.6670388561483
105,0,0,0,0.5599019762075462,0.42193138334528235,11.369746485408653,0.39852105216039024,735.9411857245277
106,0,0,0,0.5408450873983567,0.40859156117884965,11.223632777085694,0.41977658558134434,724.5070524390139
107,0,0,0,0.5164515518292357,0.39151608628046497,11.03846105406503,0.3573932978388034,709.8709310975414
108,0,0,0,0.5617198537360172,0.42320389761521204,11.361748267436115,0.3277130011484925,737.0319122416104
109,0,0,0,0.5245921314639582,0.3972144920247707,11.083500329321524,0.2593898595317004,714.7552788783748
110,0,0,0,0.5892313667318441,0.4424619567122908,11.548135482809048,0.30420887781768524,753.5388200391064
111,0,0,0,0.5510480419762613,0.41573362938338293,11.262178788181007,0.2610468789307928,730.6288251857568
112,0,0,0,0.5862459878616448,0.4403721915031514,11.511946697109174,0.22209941982182943,751.7475927169869
113,0,0,0,0.5274568948802345,0.39921982641616416,11.075678874906043,0.19285395994299143,716.4741369281406
114,0,0,0,0.5335601873979958,0.40349213117859706,11.113223169275333,0.1749168572287749,720.1361124387975
115,0,0,0,0.6472877320677326,0.4831014124474129,11.93654987102784,0.26848457464636,788.3726392406396
116,0,0,0,0.5968549771586081,0.44779848401102573,11.56165892200878,0.27596456107193773,758.112986295165
117,0,0,0,0.6473945643956371,0.4831761950769461,11.924045174300593,0.3027928671706108,788.4367386373823
118,0,0,0,0.6388605978388027,0.4772024184871619,11.855399448190715,0.3257308360991397,783.3163587032816
119,0,0,0,0.636464911378266,0.4755254379647862,11.831793182826459,0.30995728552866864,781.8789468269595
120,0,0,0,0.6016395789639198,0.4511477052747439,11.571704662022945,0.3099320441525375,760.9837473783518
121,0,0,0,0.6171512242683928,0.4620058569878749,11.679353379517762,0.29411510624801146,770.2907345610357
122,0,1,1,0.6977493944899587,0.518424576142971,11.839747515820267,0.29999912817095997,818.6496366939753
123,0,0,0,0.6350926760031907,0.47456487320223356,11.384333754200247,0.2525954085925797,781.0556056019145
124,0,0,0,0.5664568628231622,0.4265198039762136,10.886763717370808,0.30598617948115014,739.8741176938972
