time,overloaded_nodes,predicted_overloads,migrations,cpu_utilization,ram_utilization,latency,jitter,energy_consumption
0,0,0,0,0.35,0.275,11.049999999999999,0,610.0
1,0,0,0,0.3684658274814161,0.28977266198513285,11.204828861190334,0.07741443059516762,621.0794964888496
2,0,0,0,0.3868670845173481,0.30449366761387847,11.359116324030074,0.12619627535835096,632.1202507104089
3,0,0,0,0.4051394549471926,0.31911156395775414,11.512323122249539,0.17231823978479027,643.0836729683156
4,0,0,0,0.42321913017660573,0.3335753041412846,11.663914245326925,0.21712935721973395,653.9314781059635
5,0,0,0,0.44104306045583674,0.3478344483646694,11.813361045360477,0.2609255371088149,664.625836273502
6,0,0,0,0.45854920316338127,0.36183936253070503,11.960143318831427,0.3037483773513463,675.1295218980288
7,0,0,0,0.475676767115135,0.37554141369210803,12.103751355042288,0.3455525352537949,685.4060602690811
8,0,0,0,0.4923664519349149,0.38889316154793196,12.243687943146595,0.3862577439613586,695.419871160949
9,0,0,0,0.5085606815417065,0.4018485452333652,12.379470329849692,0.4257690961651038,705.1364089250239
10,0,1,1,0.6457817301966821,0.5116253841573457,12.86167566855379,0.4802367520922399,787.4690381180093
11,0,0,0,0.5392424446641358,0.42639395573130867,12.020015312846674,0.4188421019919007,723.5454667984815
12,0,0,0,0.5536254482760115,0.4379003586208091,12.13364104138049,0.36252066325150806,732.1752689656068
13,0,0,0,0.5673043483132025,0.44884347865056196,12.2417043516743,0.3131550627913555,740.3826089879216
14,0,0,0,0.5802334236667446,0.45918673893339573,12.343844046967282,0.2732068707778959,748.1400542000467
15,0,1,1,0.5923699053719291,0.46889592429754334,11.983960593614329,0.25243547877444217,755.4219432231575
16,0,1,1,0.6036741448566922,0.47793931588535377,11.825480634484597,0.26934729020054043,762.2044869140153
17,0,1,1,0.6141097698758516,0.4862878159006814,11.249230957685658,0.39630928222375716,768.465861925511
18,0,1,1,0.6236438275158364,0.493915062012669,11.067098786798049,0.504473970579016,774.1862965095017
19,0,1,0,0.6322469137055757,0.5007975309644607,11.124540931511074,0.5510463677416771,779.3481482233456
20,0,1,0,0.6398932887224741,0.5069146309779793,11.17559518931621,0.4797912203238228,783.9359732334844
21,0,1,0,0.6465609782376605,0.5122487825901283,11.220114839309915,0.4891121190525705,787.9365869425964
22,0,2,1,0.7107515619280433,0.5636012495424347,11.213259972309812,0.47324606004899156,826.4509371568261
23,0,1,0,0.6568917323312491,0.5205133858649993,10.869385675653362,0.4495477000407789,794.1350393987494
24,0,1,0,0.660530374614813,0.5234242996918503,10.892617007156117,0.3461166620364635,796.3182247688877
25,0,1,0,0.6631415821214813,0.5255132656971852,10.90928856277561,0.26190261574624385,797.8849492728888
26,0,1,0,0.6647231924526913,0.5267785539621531,10.919386536428725,0.14463219021690008,798.8339154716148
27,0,1,0,0.6652770930442646,0.5272216744354117,10.922922978667229,0.1357066941876216,799.1662558265587
28,0,1,0,0.6648092131866058,0.5268473705492847,10.919935745729868,0.13897965461967046,798.8855279119634
29,0,1,0,0.663329500094678,0.5256636000757424,10.910488346758331,0.1371950701502351,797.9977000568068
30,0,1,0,0.6608518791222416,0.5236815032977933,10.894669689780466,0.12567926401281776,796.511127473345
31,0,1,0,0.6573941982774115,0.5209153586219292,10.872593727463475,0.0953230995119486,794.4365189664469
32,0,1,0,0.6529781572585511,0.517382525806841,10.844399004035365,0.02482214319361273,791.7868943551307
33,0,1,0,0.6476292212906061,0.5131033770324848,10.810248105163101,0.035221753346934316,788.5775327743636
34,0,1,0,0.641376520101967,0.5081012160815737,10.770327012958715,0.05014042539168073,784.8259120611801
35,0,1,0,0.6342527324406011,0.5024021859524809,10.724844368659221,0.06633594585114641,780.5516394643606
36,0,1,0,0.6262939565852499,0.4960351652681999,10.674030645890443,0.08279051946368059,775.7763739511499
37,0,1,0,0.6175395673627737,0.48903165389021896,10.61813723777771,0.0991032534043689,770.5237404176642
38,0,1,0,0.608032060235969,0.4814256481887752,10.557435461506572,0.11506660412075163,764.8192361415813
39,0,0,0,0.597816883077215,0.473253506461772,10.49221548426222,0.13054721136940622,758.690129846329
40,0,1,0,0.6789680536453204,0.5381744429162564,11.01033449635089,0.14883211346238806,807.3808321871924
41,0,0,0,0.5754589820015916,0.45536718560127326,10.349468885087088,0.18066997423701647,745.2753892009549
42,0,0,0,0.5634202430399582,0.44573619443196655,10.272606167101273,0.20941515670505245,738.0521458239749
43,0,0,0,0.5508813925549254,0.43570511404394036,10.192550429389138,0.2359556082821091,730.5288355329552
44,0,0,0,0.5378997350472788,0.42531978803782305,10.10966753914801,0.2607394994112559,722.7398410283673
45,0,0,0,0.5245342997100014,0.4146274397680012,10.02433437507155,0.2840181453388081,714.7205798260009
46,0,0,0,0.5108456069628748,0.4036764855702999,9.936937336762966,0.3059423705302857,706.5073641777249
47,0,0,0,0.4968954291037721,0.39251634328301765,9.847870816585619,0.32660736343541674,698.1372574622633
48,0,0,0,0.48274654602128475,0.3811972368170278,9.75753563998205,0.34607597267939805,689.6479276127709
49,0,0,0,0.4684624969328107,0.3697699975462486,9.666337480417175,0.3643918209593829,681.0774981596863
