time,overloaded_nodes,predicted_overloads,migrations,cpu_utilization,ram_utilization,latency,jitter,energy_consumption
0,1,0,0,0.7722031470713777,0.7630422029499643,14.302625176571018,0,863.3218882428266
1,0,0,0,0.5858388274517339,0.6325871792162138,12.811710619613867,0.7454572784785753,751.5032964710404
2,0,0,0,0.669749673635855,0.6913247715450985,13.482997389086838,0.6096667443987928,801.849804181513
3,0,0,0,0.6837540315707589,0.7011278220995312,13.595032252566067,0.5286819808743717,810.2524189424553
4,0,0,0,0.68799815576811,0.704098709037677,13.628985246144882,0.47397333349619136,812.7988934608659
5,0,0,0,0.6782134676635083,0.6972494273644558,13.550707741308065,0.43270599843124435,806.928080598105
6,0,0,0,0.7183427854983325,0.7253399498488328,13.871742283986663,0.4150105409831826,831.0056712989995
7,2,0,0,0.7955149644822399,0.779360475137568,14.489119715857921,0.4857534894105661,877.3089786893439
8,1,0,0,0.7590561724367985,0.7538393207057589,14.19744937949439,0.48225905867187424,855.433703462079
9,0,0,0,0.6690192854817298,0.690813499837211,13.477154283853839,0.4658721508974551,801.411571289038
10,2,0,0,0.7795715464228588,0.7682000824960011,14.361572371382872,0.4732586556433623,867.7429278537153
11,0,0,0,0.6834940749284901,0.700945852449943,13.592952599427921,0.3644474421910637,810.096444957094
12,0,0,0,0.7067102598396283,0.7171971818877398,13.77868207871703,0.34710102739779114,824.026155903777
13,1,0,0,0.7445328700622165,0.7436730090435515,14.081262960497734,0.34137998231917677,846.7197220373298
14,2,0,0,0.7950315637320731,0.7790220946124511,14.485252509856588,0.36825005819934004,877.0189382392439
15,3,0,0,0.8309914804574965,0.8041940363202474,14.772931843659972,0.40375117702657093,898.5948882744979
16,1,0,0,0.731445162896891,0.7345116140278236,13.976561303175126,0.3987380527047615,838.8670977381346
17,1,0,0,0.7459650210070272,0.744675514704919,14.092720168056218,0.3794374411658086,847.5790126042164
18,3,0,0,0.8272446532697793,0.8015712572888456,14.742957226158236,0.4282386342073931,896.3467919618676
19,1,0,0,0.737882042311756,0.7390174296182292,14.028056338494048,0.37160228066884027,842.7292253870537
20,3,0,0,0.8525433574464438,0.8192803502125106,14.945346859571552,0.4343274316129574,911.5260144678663
21,1,0,0,0.7345309196939369,0.7366716437857559,14.001247357551495,0.38731987193963613,840.7185518163622
22,2,0,0,0.8038165269188797,0.7851715688432159,14.555532215351041,0.3532844197177637,882.2899161513278
23,4,0,0,0.9087826915382557,0.8665305121023721,15.361478840767791,0.4459268023342523,945.2696149229535
24,1,0,0,0.7273730656998769,0.7316611459899138,13.943984525599017,0.4758194274076325,836.4238394199263
25,2,0,0,0.7783689410117123,0.7673582587081986,14.351951528093698,0.46313933493335685,867.0213646070274
26,1,0,0,0.7619571724327315,0.7558700207029121,14.220657379461851,0.44630634998740587,857.174303459639
27,3,0,0,0.843284928801535,0.8127994501610746,14.871279430412281,0.44955292928978213,905.9709572809211
28,1,0,0,0.767282559356137,0.759597791549296,14.263260474849094,0.44689402471494394,860.3695356136823
29,3,0,0,0.8285894637854296,0.8025126246498008,14.753715710283434,0.4304045084257321,897.1536782712577
30,2,0,0,0.7963645106756921,0.7799551574729845,14.495916085405536,0.4071971004846473,877.8187064054152
31,1,0,0,0.7533128576805956,0.749819000376417,14.151502861444763,0.39165950947502975,851.9877146083574
32,2,0,0,0.7959341189574177,0.7796538832701925,14.492472951659343,0.3911725256184366,877.5604713744506
33,3,0,0,0.8254847900017859,0.8003393530012501,14.728878320014285,0.2808051844590478,895.2908740010716
34,3,0,0,0.8557728715961589,0.8215410101173112,14.97118297276927,0.27296327031502976,913.4637229576953
35,4,0,0,0.8766650423774036,0.8365540395522435,15.136655296641823,0.31932969277152456,925.9990254264422
36,0,0,0,0.7225390765244467,0.7282773535671127,13.905312612195573,0.36794752181201484,833.523445914668
37,3,0,0,0.8462899919500831,0.8149029943650582,14.895319935600662,0.3699354459979837,907.77399517005
38,3,0,0,0.8696425086597644,0.831249756061835,15.082140069278116,0.38134417071572035,921.7855051958586
39,0,0,0,0.7124056636080774,0.7211839645256543,13.824245308864622,0.4538700400457828,827.4433981648465
40,1,0,0,0.7645743563768959,0.7577020494638271,14.241594851015169,0.46422417955515183,858.7446138261375
41,2,0,0,0.7998746044058289,0.7824122230840803,14.52399683524663,0.44590453987926804,879.9247626434973
42,3,0,0,0.8293746010552241,0.8030622207386567,14.759996808441795,0.4478608365360238,897.6247606331344
43,4,0,0,0.8962703708012261,0.8548523460811444,15.273892595608581,0.4905154876240749,937.7622224807357
44,2,0,0,0.7998212482850804,0.7823748737995564,14.523569986280643,0.4805289288457189,879.8927489710483
45,3,0,0,0.8334988190441308,0.8059491733308917,14.79299055235305,0.4536491890813528,900.0992914264784
46,4,0,0,0.9177850794353402,0.8773991112094762,15.41921047661204,0.45506882817518396,950.671047661204
47,3,0,0,0.8366147807970505,0.8081303465579354,14.817918246376403,0.4529070911228291,901.9688684782303
48,3,0,0,0.8492341216363837,0.8169638851454686,14.918872973091073,0.4425982879875623,909.5404729818301
49,3,0,0,0.8463053153592132,0.8149137207514493,14.895442522873704,0.3308789469872636,907.783189215528
