time,overloaded_nodes,predicted_overloads,migrations,cpu_utilization,ram_utilization,latency,jitter,energy_consumption,reactive_migrations,proactive_migrations
20,0,0,0,0.5461058740304127,0.4122741118212889,12.492839641176293,0.35078175094720887,727.6635244182476,0,0
21,0,0,0,0.5097814936484318,0.38684704555390226,12.206524644358106,0.32084173928655163,705.8688961890591,0,0
22,1,1,0,0.6941955740344475,0.5159369018241133,13.68659773574414,0.4727727893556194,816.5173444206685,0,0
23,0,0,0,0.6006026176632264,0.4504218323642585,12.943076147817933,0.4797125961998231,760.3615705979357,0,0
24,0,0,0,0.4816170911429589,0.3671319638000713,11.996855004347914,0.5165013145182491,688.9702546857753,0,0
25,0,0,0,0.5163024619287331,0.3914117233501131,12.280419695429867,0.46987238126048647,709.7814771572398,0,0
26,0,0,0,0.6052246025735477,0.4536572218014834,12.998273199698488,0.46037975429096517,763.1347615441287,0,0
27,0,0,0,0.5458951331363951,0.4121265931954766,12.530482918316148,0.458244835364006,727.537079881837,0,0
28,0,1,1,0.6023417115399677,0.4516391980779774,12.551910438084738,0.4569809646649625,761.4050269239807,0,1
29,0,0,0,0.4830315353596668,0.36812207475176684,11.623274558564187,0.5479782788405458,689.8189212158001,0,0
30,0,0,0,0.5582229421294475,0.42075605949061323,12.212123466923924,0.5563418080263478,734.9337652776684,0,0
31,0,0,0,0.5567866718284137,0.4197506702798896,12.203639637199647,0.5564961783230766,734.0720030970482,0,0
32,0,0,0,0.5511438358181007,0.41580068507267043,12.162697007050234,0.3973078138278773,730.6863014908604,0,0
33,0,0,0,0.4295985996732009,0.33071901977124063,11.2180559461876,0.4702630136410869,657.7591598039205,0,0
34,0,0,0,0.556111245916589,0.4192778721416123,12.20859319354898,0.46639127327004737,733.6667475499535,0,0
35,0,0,0,0.5776653322440752,0.43436573257085276,12.380765744589219,0.4691078254970242,746.5991993464452,0,0
36,1,1,1,0.6179415725024427,0.46255910075171,12.407741608527626,0.3977779642029778,770.7649435014656,0,1
37,0,0,0,0.5384281318752622,0.4068996923126835,11.799391544696627,0.38818527146169113,723.0568791251574,0,0
38,0,0,0,0.5546806190294935,0.41827643332064546,11.928977847933474,0.3555585847908314,732.8083714176962,0,0
39,1,1,1,0.6152499874626323,0.4606749912238426,11.907929139681452,0.3338265144838536,769.1499924775794,0,1
40,0,0,0,0.42014104510704203,0.3240987315749294,10.44661168247979,0.5764131486455806,652.0846270642253,0,0
41,0,0,0,0.4589537327502169,0.3512676129251518,10.740473840411903,0.6528807657230902,675.3722396501302,0,0
42,0,0,0,0.4539996739100477,0.3477997717370334,10.706841869774689,0.6986737880743024,672.3998043460286,0,0
43,0,0,0,0.41534445571927914,0.3207411190034954,10.421193768534748,0.7759558966399525,649.2066734315674,0,0
44,0,0,0,0.4535914991489231,0.3475140494042462,10.713038357882729,0.7680633606758386,672.1548994893539,0,0
45,0,0,0,0.44921265353066164,0.34444885747146314,10.685894807595748,0.7053062230970855,669.527592118397,0,0
46,0,0,0,0.40342324347956615,0.3123962704356963,10.34885556570548,0.6096608384849899,642.0539460877397,0,0
47,0,0,0,0.44785232915968043,0.34349663041177636,10.689113399234301,0.5462987093263696,668.7113974958082,0,0
48,0,0,0,0.3786759789465012,0.2950731852625509,10.177961038554479,0.44681133194826494,627.2055873679006,0,0
49,0,0,0,0.425024294692399,0.3275170062846793,10.533843976523427,0.18208886248609102,655.0145768154393,0,0
50,0,0,0,0.4667517127945989,0.35672619895621926,10.855637845959492,0.2001293783142361,680.0510276767593,0,0
51,0,0,0,0.4102319551360023,0.3171623685952016,10.441110680513951,0.19734645398023892,646.1391730816014,0,0
52,0,0,0,0.3846759303657695,0.29927315125603865,10.259307311932643,0.20878418472936502,630.8055582194618,0,0
53,0,0,0,0.37473241551805747,0.2923126908626402,10.195054628151988,0.22875149723833926,624.8394493108344,0,0
54,0,0,0,0.2671084735466338,0.21516514460967834,9.392147762511417,0.38785081175124436,560.2650841279803,0,0
55,0,0,0,0.285807710047027,0.23006539703291895,9.549972659837222,0.43822368964760805,571.4846260282162,0,0
56,0,0,0,0.30408362209403683,0.24285853546582575,9.698485400249641,0.46530465619563816,582.4501732564221,0,0
57,0,0,0,0.2575579168173812,0.20279054177216685,9.332087377708444,0.4938312110848337,554.5347500904287,0,0
58,0,0,0,0.2885439242137772,0.2297334102038187,9.597606109878495,0.5085099514034032,573.1263545282663,0,0
59,0,0,0,0.32698461216934227,0.2588892285185396,9.90609520659925,0.4745600824168088,596.1907673016053,0,0
60,0,0,0,0.3285215320242856,0.25996507241699995,9.929923057523933,0.3600209123825631,597.1129192145713,0,0
61,0,0,0,0.27733226120789645,0.2166325828455275,9.528057368325573,0.30509407337738076,566.3993567247378,0,0
62,0,0,0,0.1910847684873178,0.15375933794112248,8.858690518784197,0.3519264768652308,514.6508610923906,0,0
63,0,0,0,0.22560457898608344,0.17792320529025843,9.128148522013651,0.314755848913633,535.3627473916501,0,0
64,0,0,0,0.2888242019793662,0.22467694138555638,9.649997761183155,0.3160686634505345,573.2945211876197,0,0
65,0,0,0,0.30967523473044894,0.2418198225463369,9.832831995014045,0.3300216578032178,585.8051408382694,0,0
66,0,0,0,0.2975614583721754,0.23079302086052284,9.741075757851922,0.3322270192795629,578.5368750233052,0,0
67,0,0,0,0.1967747627588246,0.15774233393117723,8.937052437442437,0.37639315593399664,518.0648576552948,0,0
68,0,0,0,0.333103264747733,0.261450415873677,10.055844670105227,0.41050245913821415,599.8619588486398,0,0
69,0,0,0,0.20657684884898508,0.16460379419428955,9.024916205908571,0.42051378725956085,523.946109309391,0,0
70,0,0,0,0.21998971089175923,0.17580575581642227,9.133284964530986,0.4005693700680147,531.9938265350555,0,0
71,0,0,0,0.2612152559791469,0.20535067918540284,9.4846166266619,0.3992711125419258,556.7291535874882,0,0
72,0,0,0,0.22556560146359333,0.18039592102451535,9.19665791518914,0.36625979923352847,535.339360878156,0,0
73,0,0,0,0.25015159181012103,0.19760611426708471,9.410523685134219,0.3534516715525303,550.0909550860727,0,0
74,0,0,0,0.2103331542309438,0.16973320796166064,9.087511213374484,0.3612901966555721,526.1998925385662,0,0
75,0,0,0,0.26776792179603404,0.2099375452572238,9.574732681633618,0.33717848216105034,560.6607530776205,0,0
76,0,0,0,0.2587831975936997,0.20364823831558987,9.508215015003696,0.3178635271602166,555.2699185562199,0,0
77,0,0,0,0.25974322639756825,0.20432025847829777,9.52429394642531,0.29084633566684853,555.845935838541,0,0
78,0,0,0,0.18054979156453355,0.14715102720675946,8.875751901115606,0.23484010270311453,508.32987493872014,0,0
79,0,0,0,0.21869789961492753,0.1755885297304493,9.197451593161249,0.22126022041711899,531.2187397689565,0,0
80,0,0,0,0.16758008935603327,0.1373060625492233,8.78441455995946,0.26738335379347444,500.5480536136199,0,0
81,0,0,0,0.16868332022145097,0.13989521148897413,8.79582531676886,0.2895833909630795,501.20999213287064,0,0
82,0,0,0,0.1945969470583799,0.15871786294086596,9.016585764749856,0.29451067473685644,516.7581682350279,0,0
83,0,0,0,0.2408955722008086,0.19112690054056602,9.40820542627984,0.294328037318302,544.5373433204851,0,0
84,0,0,0,0.30233153626026155,0.23414178224786375,9.925499641563636,0.36712535475036245,581.3989217561569,0,0
85,0,0,0,0.28023662051508313,0.21866563436055822,9.746212228004964,0.38494661716339146,568.1419723090498,0,0
86,0,0,0,0.24101169773910916,0.1912081884173764,9.423664703079822,0.3807078773246337,544.6070186434655,0,0
87,0,0,0,0.3114738365917616,0.24536631284581117,10.014648896256041,0.4376507853488091,586.884301955057,0,0
88,0,0,0,0.28964080804003073,0.22602532169902595,9.835964569901082,0.43523544199319647,573.7844848240185,0,0
89,0,0,0,0.2732218708302123,0.2137553095811486,9.701842690727672,0.43634428528146674,563.9331224981274,0,0
90,0,0,0,0.2749987293099087,0.2149991105169361,9.71878679571456,0.37647499670380213,564.9992375859451,0,0
91,0,0,0,0.30958995377977766,0.24671296764584436,10.00360380856306,0.2978868819432593,585.7539722678666,0,0
92,0,0,0,0.3379152870991359,0.2665407009693951,10.212520337794192,0.2426915567323382,602.7491722594815,0,0
93,0,0,0,0.41160046113757004,0.31812032279629904,10.760893107891622,0.3432603539953329,646.9602766825419,0,0
94,0,0,0,0.32324253047870033,0.2562697713350902,10.093216864324447,0.3464995762261941,593.9455182872202,0,0
95,0,0,0,0.3361518881142639,0.26530632167998475,10.184339254741191,0.34551621746909084,601.6911328685585,0,0
96,0,0,0,0.4024138337171781,0.3116896836020247,10.674922513270108,0.34252743400126595,641.4483002303069,0,0
97,0,0,0,0.36624233825797065,0.2863696367805795,10.396596606398083,0.34985888771483425,619.7454029547824,0,0
98,0,0,0,0.3931653999336351,0.30521577995354454,10.590849303046541,0.3535920546324071,635.899239960181,0,0
99,0,0,0,0.41059508000676853,0.31741655600473795,10.713301333720333,0.33090757448333874,646.3570480040612,0,0
100,0,0,0,0.49358730301196374,0.37551111210837457,11.326904772589725,0.37958691354683277,696.1523818071782,0,0
101,0,0,0,0.44781896921048836,0.3434732784473419,10.974271252084728,0.3651692470166272,668.6913815262931,0,0
102,0,0,0,0.4556126153545027,0.34892883074815184,11.022856780969398,0.3616887355612788,673.3675692127016,0,0
103,0,0,0,0.4868823682346737,0.3708176577642716,11.247056249993499,0.40069623333801924,692.1294209408043,0,0
104,0,0,0,0.5027783980935805,0.38194487866550636,11.355536678815316,0.3809384083794585,701.6670388561483,0,0
105,0,0,0,0.5599019762075462,0.42193138334528235,11.772849987072075,0.4014471467050034,735.9411857245277,0,0
106,0,0,0,0.5408450873983567,0.40859156117884965,11.618479920943312,0.42251973723997627,724.5070524390139,0,0
107,0,0,0,0.5164515518292357,0.39151608628046497,11.423800293525243,0.35860040482806677,709.8709310975414,0,0
108,0,0,0,0.5617198537360172,0.42320389761521204,11.751346022081302,0.32764771004715093,737.0319122416104,0,0
109,0,0,0,0.5245921314639582,0.3972144920247707,11.460730370650506,0.2585400871781377,714.7552788783748,0,0
110,0,0,0,0.5892313667318441,0.4424619567122908,11.93322368314704,0.3026963090425214,753.5388200391064,0,0
111,0,0,0,0.5510480419762613,0.41573362938338293,11.634453124083132,0.2593124575697477,730.6288251857568,0,0
112,0,0,0,0.5862459878616448,0.4403721915031514,11.885996343304567,0.21936736234719265,751.7475927169869,0,0
113,0,0,0,0.5274568948802345,0.39921982641616416,11.432640119926026,0.19445258079614194,716.4741369281406,0,0
114,0,0,0,0.5335601873979958,0.40349213117859706,11.466029223898552,0.18142141729186426,720.1361124387975,0,0
115,0,0,0,0.6472877320677326,0.4831014124474129,12.30670153538311,0.2701227364209253,788.3726392406396,0,0
116,0,0,0,0.5968549771586081,0.44779848401102573,11.916321396813931,0.27678511027347785,758.112986295165,0,0
117,0,0,0,0.6473945643956371,0.4831761950769461,12.283431510364649,0.30331359618834475,788.4367386373823,0,0
118,0,0,0,0.6388605978388027,0.4772024184871619,12.207734765544732,0.3250497776194426,783.3163587032816,0,0
119,0,0,0,0.636464911378266,0.4755254379647862,12.178366059495627,0.30942754539388345,781.8789468269595,0,0
120,0,0,0,0.6016395789639198,0.4511477052747439,11.906110941607219,0.30945792102314607,760.9837473783518,0,0
121,0,0,0,0.6171512242683928,0.4620058569878749,12.01176275841655,0.2947790844682766,770.2907345610357,0,0
122,1,1,1,0.6977493944899587,0.518424576142971,12.34231339135853,0.3145249160408807,818.6496366939753,0,1
123,0,0,0,0.6350926760031907,0.47456487320223356,11.86499732355108,0.25738080699061194,781.0556056019145,0,0
124,0,0,0,0.5664568628231622,0.4265198039762136,11.344085905200597,0.2859823015479638,739.8741176938972,0,0
125,0,1,1,0.6450675015906902,0.48154725111348307,11.324979261293896,0.33972202155329395,787.040500954414,0,1
126,1,1,0,0.6512416877420242,0.4858691814194169,11.353757895493025,0.38253669744493013,790.7450126452145,0,0
127,1,1,0,0.6575534664944467,0.4902874265461128,11.384224044170429,0.3832332244284465,794.5320798966679,0,0
128,0,1,0,0.6158720341520134,0.4611104239064095,11.074705624035557,0.4100730990846479,769.5232204912081,0,0
129,0,0,0,0.6236927599629607,0.46658493197407247,11.117473351795407,0.40422757059338627,774.2156559777764,0,0
130,1,1,0,0.6228960958453611,0.4660272670917527,11.099928791691502,0.40999250719792707,773.7376575072166,0,0
131,0,0,0,0.4917167491010005,0.3742017243707003,10.157585283037793,0.5335722508299934,695.0300494606004,0,0
132,1,1,0,0.6186555045716225,0.46305885320013573,11.048841692368184,0.4090133802927923,771.1933027429736,0,0
133,0,0,0,0.5773118492728224,0.4341182944909758,10.746293877474882,0.3549741883308338,746.3871095636935,0,0
134,1,1,0,0.6534982934346127,0.48744880540422897,11.279246210908065,0.35038309689965574,792.0989760607677,0,0
135,1,1,0,0.651172136239133,0.4858204953673931,11.255826976414323,0.34571083874494035,790.7032817434797,0,0
136,0,0,0,0.5493548415557243,0.4145483890890071,10.52711581249921,0.362066545406004,729.6129049334347,0,0
